INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Apr-2023,0,XX,40899.9,41050,40769.9,41013.9,41013.9,115704,1183518.73,2761375,-754725,03-APR-2023,
FUTIDX,BANKNIFTY,25-May-2023,0,XX,41019.95,41199,40913.1,41154.35,41154.35,40230,412896.55,754950,-748325,03-APR-2023,
FUTIDX,BANKNIFTY,29-Jun-2023,0,XX,41180.55,41335,41054.9,41310.35,41310.35,1318,13576.36,21025,6275,03-APR-2023,
FUTIDX,NIFTY,27-Apr-2023,0,XX,17470,17489,17383.85,17474,17474,124446,1084946.14,10821950,-597900,03-APR-2023,
FUTIDX,NIFTY,25-May-2023,0,XX,17569.8,17569.8,17450,17539.35,17539.35,19226,168152.33,1078750,-471500,03-APR-2023,
FUTIDX,NIFTY,29-Jun-2023,0,XX,17564.95,17590,17496.6,17582.1,17582.1,3432,30104.85,245300,40450,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,33500,CE,0,0,0,7128.2,7333.05,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,34000,CE,6601,6601,6601,6601,6833.35,1,10.15,100,25,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,34500,CE,0,0,0,6146.15,6333.65,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,35000,CE,5601,5601,5601,5601,5833.95,1,10.15,225,25,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,35500,CE,0,0,0,5119.95,5334.25,0,0,50,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,36000,CE,0,0,0,3930,4834.55,0,0,100,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,36500,CE,4217.3,4217.3,4217.3,4217.3,4334.85,1,10.17,50,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,36900,CE,0,0,0,3889.2,3935.1,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37000,CE,3634,3709.1,3633.25,3709.1,3835.15,4,40.65,625,50,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37100,CE,0,0,0,3490.35,3735.2,0,0,250,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37200,CE,0,0,0,3449.4,3635.25,0,0,250,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37300,CE,0,0,0,3540.7,3535.3,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37400,CE,0,0,0,2493.75,3435.4,0,0,125,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37500,CE,0,0,0,3092.75,3335.45,0,0,2250,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37600,CE,0,0,0,3287.2,3235.5,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37700,CE,0,0,0,3204.4,3135.6,0,0,0,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37800,CE,0,0,0,1656,3035.65,0,0,25,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,37900,CE,0,0,0,1988.75,2935.75,0,0,25,0,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38000,CE,2651.9,2841.5,2578.65,2819.95,2819.95,1309,13313.01,77350,-13400,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38100,CE,2630.3,2630.3,2630.3,2630.3,2736,1,10.18,175,-25,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38200,CE,2430,2490,2430,2490,2636.15,4,40.65,1825,-25,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38300,CE,2315,2445.2,2315,2428.15,2536.4,126,1282.99,2875,-2850,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38400,CE,2233.85,2233.85,2233.85,2233.85,2436.65,1,10.15,2250,-25,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38500,CE,2176.75,2338,2073.3,2324.9,2324.9,664,6756.86,19825,-8500,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38600,CE,2010.2,2219.2,2010.15,2216.55,2216.55,34,346.2,2800,-225,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38700,CE,1955.6,2121.05,1955.6,2111.1,2111.1,5,50.93,6125,-75,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38800,CE,1833.6,2057.1,1817.25,2025.65,2025.65,95,967.75,5575,-725,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,38900,CE,1718,1928.25,1718,1922,1922,25,254.41,3025,-350,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39000,CE,1700,1855.25,1577.95,1826.6,1826.6,3028,30808.18,104775,-19150,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39100,CE,1594.75,1733.4,1509.95,1723.5,1723.5,370,3764.94,7350,-800,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39200,CE,1480,1636.1,1390,1607.35,1607.35,488,4963.25,21075,-1900,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39300,CE,1371,1546.55,1291.5,1516.8,1516.8,644,6552.63,29575,-4275,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39400,CE,1495,1495,1197.5,1418.65,1418.65,882,8975.31,49175,-3550,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39500,CE,1218.2,1353.75,1098.55,1319.5,1319.5,11874,120860.57,646500,-49125,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39600,CE,1140.5,1255.65,1006.65,1228.2,1228.2,5599,57015.7,155300,-33375,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39700,CE,1031.3,1159.95,916,1115.9,1115.9,7624,77599.1,202700,-26150,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39800,CE,905.8,1060.05,825,1028.35,1028.35,10931,111310.38,239575,-39900,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,39900,CE,850.45,968,738.5,935.8,935.8,29479,300130.34,210025,-58200,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40000,CE,715.15,872.25,654,838.45,838.45,137606,1401933.71,458525,-199400,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40100,CE,660,780,575.25,748.75,748.75,50619,515901.16,121700,-51800,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40200,CE,599.95,691.1,498.7,660.55,660.55,171405,1747786.62,322950,-425,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40300,CE,510,604.7,428.55,573.95,573.95,338391,3452380.47,313700,-84450,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40400,CE,440,522.7,362.25,490.15,490.15,613663,6264331.68,312150,-165000,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40500,CE,400.9,444,301.45,414.1,414.1,2774874,28349696.43,1134725,-549650,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40600,CE,297,373.15,246.2,343.3,343.3,2996867,30646121.82,837575,-149100,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40700,CE,270,307.2,196.5,278.5,278.5,3447842,35300259.39,1116475,112850,03-APR-2023,
OPTIDX,BANKNIFTY,06-Apr-2023,40800,CE,222,247.5,153.65,221.05,221.05,2741018,28099800.32,1726525,863050,03-APR-2023,
