TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-20,2024-12-20,FO,NSE,IDO,46690,,BANKNIFTY,,2024-12-24,2024-12-24,51900.00,PE,BANKNIFTY24DEC51900PE,570.00,1318.70,520.80,1190.75,1101.45,509.30,50759.20,1190.75,240945,-57735,82111,64814717526.00,36646,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,39554,,BANKNIFTY,,2025-01-29,2025-01-29,51900.00,PE,BANKNIFTY25JAN51900PE,1036.30,1507.35,965.75,1418.20,1367.05,937.70,50759.20,1418.20,20145,6285,2759,2194749915.00,972,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,54799,,BANKNIFTY,,2025-06-25,2025-06-25,61500.00,CE,BANKNIFTY25JUN61500CE,0.00,0.00,0.00,3052.95,0.00,3052.95,50759.20,307.85,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,63124,,BANKNIFTY,,2025-09-24,2025-09-24,61500.00,PE,BANKNIFTY25SEP61500PE,0.00,0.00,0.00,6259.80,0.00,6259.80,50759.20,8400.55,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,54800,,BANKNIFTY,,2025-06-25,2025-06-25,61500.00,PE,BANKNIFTY25JUN61500PE,0.00,0.00,0.00,7352.90,0.00,7352.90,50759.20,8958.20,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,43344,,BANKNIFTY,,2024-12-24,2024-12-24,47600.00,PE,BANKNIFTY24DEC47600PE,4.40,6.75,3.00,4.00,4.00,4.35,50759.20,4.00,48165,23730,19303,13783614748.50,7508,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,39459,,BANKNIFTY,,2025-01-29,2025-01-29,47600.00,PE,BANKNIFTY25JAN47600PE,135.00,135.00,135.00,135.00,135.00,106.10,50759.20,132.60,5265,60,4,2864100.00,1,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,57056,,BANKNIFTY,,2025-02-26,2025-02-26,55700.00,CE,BANKNIFTY25FEB55700CE,0.00,0.00,0.00,1209.35,0.00,1209.35,50759.20,268.55,0,0,0,0.00,0,F1,30,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,57057,,BANKNIFTY,,2025-02-26,2025-02-26,55700.00,PE,BANKNIFTY25FEB55700PE,0.00,0.00,0.00,3125.10,3125.10,3125.10,50759.20,4513.30,90,0,0,0.00,0,F1,30,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,43343,,BANKNIFTY,,2024-12-24,2024-12-24,47600.00,CE,BANKNIFTY24DEC47600CE,0.00,0.00,0.00,7528.55,0.00,7528.55,50759.20,3194.40,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,39734,,BANKNIFTY,,2025-01-29,2025-01-29,55700.00,CE,BANKNIFTY25JAN55700CE,115.00,115.00,63.10,64.65,63.90,116.10,50759.20,64.65,9465,-5175,1427,1194050671.50,441,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,54797,,BANKNIFTY,,2025-06-25,2025-06-25,60000.00,CE,BANKNIFTY25JUN60000CE,0.00,0.00,0.00,3530.40,0.00,3530.40,50759.20,460.65,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,67081,,BANKNIFTY,,2024-12-24,2024-12-24,60000.00,CE,BANKNIFTY24DEC60000CE,4.75,5.65,3.50,4.10,3.70,5.30,50759.20,4.10,925080,-241965,184174,165769083650.25,34157,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,61143,,BANKNIFTY,,2025-03-26,2025-03-26,60000.00,PE,BANKNIFTY25MAR60000PE,0.00,0.00,0.00,9846.00,0.00,9846.00,50759.20,8268.95,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,67082,,BANKNIFTY,,2024-12-24,2024-12-24,60000.00,PE,BANKNIFTY24DEC60000PE,8563.60,9300.00,8474.55,9274.00,9300.00,8200.00,50759.20,9274.00,12420,-120,69,71068941.00,30,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,57317,,BANKNIFTY,,2025-02-26,2025-02-26,60000.00,PE,BANKNIFTY25FEB60000PE,0.00,0.00,0.00,5541.95,5541.95,5541.95,50759.20,8516.40,960,0,0,0.00,0,F1,30,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,42823,,BANKNIFTY,,2025-01-29,2025-01-29,60000.00,PE,BANKNIFTY25JAN60000PE,7950.00,8669.65,7900.00,8617.60,8593.00,7712.20,50759.20,8617.60,6150,2415,171,175781046.75,54,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,54798,,BANKNIFTY,,2025-06-25,2025-06-25,60000.00,PE,BANKNIFTY25JUN60000PE,0.00,0.00,0.00,6435.95,0.00,6435.95,50759.20,7661.95,0,0,0,0.00,0,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,42822,,BANKNIFTY,,2025-01-29,2025-01-29,60000.00,CE,BANKNIFTY25JAN60000CE,25.00,27.15,22.10,23.95,22.50,26.30,50759.20,23.95,77535,4440,5269,4744010948.25,1816,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,57316,,BANKNIFTY,,2025-02-26,2025-02-26,60000.00,CE,BANKNIFTY25FEB60000CE,56.00,62.05,45.00,46.30,54.95,58.70,50759.20,46.30,32010,2700,612,1102530184.50,342,F1,30,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,46927,,BANKNIFTY,,2024-12-24,2024-12-24,56500.00,CE,BANKNIFTY24DEC56500CE,6.95,8.50,3.90,5.30,4.60,7.70,50759.20,5.30,727785,-466530,248204,210378094581.00,41547,F1,15,,,,,
2024-12-20,2024-12-20,FO,NSE,IDO,57073,,BANKNIFTY,,2025-02-26,2025-02-26,56500.00,PE,BANKNIFTY25FEB56500PE,0.00,0.00,0.00,3768.15,3768.15,3768.15,50759.20,5216.50,150,0,0,0.00,0,F1,30,,,,,
