INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-Aug-2022,0,XX,37740.5,37800,37282.5,37567.15,37567.15,137873,1294243.59,1972950,144400,29-JUL-2022,
FUTIDX,BANKNIFTY,29-Sep-2022,0,XX,37847.65,37898.95,37413,37711.45,37711.45,7236,68166,283250,56550,29-JUL-2022,
FUTIDX,BANKNIFTY,27-Oct-2022,0,XX,37895.95,38000,37550,37826.7,37826.7,1227,11600.2,14475,14475,29-JUL-2022,
FUTIDX,NIFTY,25-Aug-2022,0,XX,17095,17222.95,17055.9,17201.85,17201.85,190698,1634384.78,9699350,760700,29-JUL-2022,
FUTIDX,NIFTY,29-Sep-2022,0,XX,17128.9,17275.9,17109,17254.7,17254.7,15456,132875.66,1235800,186550,29-JUL-2022,
FUTIDX,NIFTY,27-Oct-2022,0,XX,17160,17320.1,17160,17304.55,17304.55,5322,45910,89750,89750,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29100,CE,0,0,0,4353.35,8416.35,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29200,CE,0,0,0,4264.75,8316.4,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29300,CE,0,0,0,4176.75,8216.5,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29400,CE,0,0,0,4089.45,8116.6,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29500,CE,0,0,0,4002.75,8016.65,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29600,CE,0,0,0,3916.8,7916.75,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29700,CE,0,0,0,3831.5,7816.85,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29800,CE,0,0,0,3746.95,7716.95,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,29900,CE,0,0,0,3663.2,7617,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30000,CE,0,0,0,3580.2,7517.1,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30100,CE,0,0,0,3497.95,7417.2,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30200,CE,0,0,0,3416.6,7317.25,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30300,CE,0,0,0,3336.05,7217.35,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30400,CE,0,0,0,3256.35,7117.45,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30500,CE,0,0,0,3177.55,7017.55,0,0,0,0,29-JUL-2022,
OPTIDX,BANKNIFTY,04-Aug-2022,30600,CE,0,0,0,3099.65,6917.6,0,0,0,0,29-JUL-2022,
