INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Feb-2022,0,XX,36935.35,37638.8,36906.55,37350.85,37350.85,187298,1743897.1,1199225,-345700,22-FEB-2022,
FUTIDX,BANKNIFTY,31-Mar-2022,0,XX,37199,37760,37000.15,37477.55,37477.55,62516,584253.67,965025,319625,22-FEB-2022,
FUTIDX,BANKNIFTY,28-Apr-2022,0,XX,37078.9,37903.45,37078.9,37637.25,37637.25,2967,27827.97,77575,8425,22-FEB-2022,
FUTIDX,NIFTY,24-Feb-2022,0,XX,16899.7,17145,16851,17073.6,17073.6,296493,2516846.09,7767200,-1769650,22-FEB-2022,
FUTIDX,NIFTY,31-Mar-2022,0,XX,16950,17189,16904.3,17118.15,17118.15,118651,1010670.39,4641800,2030450,22-FEB-2022,
FUTIDX,NIFTY,28-Apr-2022,0,XX,17009.95,17244.95,16970,17169.45,17169.45,7979,68115.55,444050,20850,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30400,CE,6622.45,6923.8,6621.65,6913.95,6913.95,42,389.87,425,150,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30500,CE,6646.75,7082.1,6590,7038.5,6878.45,85,792.47,9250,-1500,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30600,CE,0,0,0,4465.6,6778.45,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30700,CE,0,0,0,4385.65,6678.5,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30800,CE,0,0,0,4306.4,6578.5,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,30900,CE,0,0,0,4227.85,6478.55,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31000,CE,6080,6419.9,6000,6419.9,6378.55,31,287.77,5625,-275,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31100,CE,0,0,0,4072.75,6278.55,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31200,CE,0,0,0,3996.3,6178.6,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31300,CE,0,0,0,3920.6,6078.6,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31400,CE,0,0,0,3845.6,5978.65,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31500,CE,5525,5760,5525,5625.3,5878.65,15,139.24,1925,-25,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31600,CE,0,0,0,4664.4,5778.7,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31700,CE,0,0,0,4881.75,5678.7,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31800,CE,0,0,0,4805.4,5578.75,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,31900,CE,0,0,0,4729.7,5478.75,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,32000,CE,5136.1,5343.15,5080,5340.7,5340.7,24,223.05,4225,-275,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,32100,CE,0,0,0,4857.55,5278.8,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,32200,CE,0,0,0,4781.95,5178.8,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,32300,CE,0,0,0,4706.95,5078.85,0,0,0,0,22-FEB-2022,
OPTIDX,BANKNIFTY,24-Feb-2022,32400,CE,0,0,0,4632.55,4978.85,0,0,0,0,22-FEB-2022,
