INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,23-Feb-2023,0,XX,40820,40985.8,40550.7,40711.2,40711.2,160540,1635530.86,1916500,-510575,21-FEB-2023,
FUTIDX,BANKNIFTY,29-Mar-2023,0,XX,40992.9,41221.95,40809.1,40961.7,40961.7,47093,482809.48,1139050,284400,21-FEB-2023,
FUTIDX,BANKNIFTY,27-Apr-2023,0,XX,41178.5,41444.9,41027,41187.4,41187.4,4191,43201.61,169575,22650,21-FEB-2023,
FUTIDX,NIFTY,23-Feb-2023,0,XX,17883.6,17932,17801,17840.1,17840.1,149445,1335088.32,6950700,-1451200,21-FEB-2023,
FUTIDX,NIFTY,29-Mar-2023,0,XX,17991.65,18035.9,17910.95,17946.1,17946.1,71383,641420.14,4418050,1640100,21-FEB-2023,
FUTIDX,NIFTY,27-Apr-2023,0,XX,18081.9,18143.1,18022,18054.2,18054.2,5082,45957.34,616900,82250,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,35500,CE,5130,5240,5130,5200,5200,4,40.7,1925,-50,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,36000,CE,4899,4899,4675,4675,4687.35,2,20.39,2200,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,36500,CE,4113,4400,4113,4200,4200,85,865.74,19550,-500,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37000,CE,3650,3945,3600,3728.2,3728.2,94,958.39,30500,-1800,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37500,CE,3234.25,3435,3234.25,3285,3187.9,14,142.84,4525,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37600,CE,0,0,0,3845.7,3087.95,0,0,100,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37700,CE,0,0,0,4704.1,2988,0,0,0,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37800,CE,0,0,0,3856.2,2888,0,0,75,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,37900,CE,0,0,0,3546.6,2788.05,0,0,125,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38000,CE,2634,2950.6,2602.95,2718.85,2718.85,186,1895.02,37625,-1900,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38100,CE,0,0,0,2954.45,2588.15,0,0,100,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38200,CE,0,0,0,2510.75,2488.2,0,0,50,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38300,CE,0,0,0,3430,2388.3,0,0,800,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38400,CE,2322.5,2322.5,2285.2,2285.2,2288.4,2,20.35,1300,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38500,CE,2180,2449.25,2081.1,2232.1,2232.1,237,2414.3,12625,75,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38600,CE,2075.6,2119.4,2075,2119.4,2119.4,17,172.89,1125,275,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38700,CE,2238,2238,2040.7,2040.7,2040.7,6,61.25,1825,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38800,CE,1900,1930,1900,1930,1889.55,2,20.35,1050,0,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,38900,CE,1772,2010.9,1709.85,2010.9,1790.2,3,30.54,925,25,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,39000,CE,1792.65,1976.5,1590,1723.9,1723.9,981,10002.46,27675,-4200,21-FEB-2023,
OPTIDX,BANKNIFTY,23-Feb-2023,39100,CE,1568.95,1830,1487.15,1662.6,1592.55,38,387.4,850,275,21-FEB-2023,
