TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-04,2024-12-04,FO,NSE,IDO,46690,,BANKNIFTY,,2024-12-24,2024-12-24,51900.00,PE,BANKNIFTY24DEC51900PE,422.50,486.05,283.50,300.85,291.05,432.85,53266.90,300.85,267570,40140,83630,65541382669.50,41225,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,39554,,BANKNIFTY,,2025-01-29,2025-01-29,51900.00,PE,BANKNIFTY25JAN51900PE,669.40,669.40,539.35,561.85,558.55,726.55,53266.90,561.85,4335,-975,214,168490438.50,86,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,54799,,BANKNIFTY,,2025-06-25,2025-06-25,61500.00,CE,BANKNIFTY25JUN61500CE,0.00,0.00,0.00,3052.95,0.00,3052.95,53266.90,820.65,0,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,63124,,BANKNIFTY,,2025-09-24,2025-09-24,61500.00,PE,BANKNIFTY25SEP61500PE,0.00,0.00,0.00,6259.80,0.00,6259.80,53266.90,6473.10,0,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,54800,,BANKNIFTY,,2025-06-25,2025-06-25,61500.00,PE,BANKNIFTY25JUN61500PE,0.00,0.00,0.00,7352.90,0.00,7352.90,53266.90,6787.75,0,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46909,,BANKNIFTY,,2024-12-24,2024-12-24,56300.00,CE,BANKNIFTY24DEC56300CE,24.30,46.30,24.30,42.40,43.95,24.10,53266.90,42.40,107445,42150,95998,81122310255.75,25088,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,39559,,BANKNIFTY,,2025-01-29,2025-01-29,52200.00,CE,BANKNIFTY25JAN52200CE,1873.50,2250.00,1873.50,2215.50,2215.50,1834.95,53266.90,2215.50,3855,-1500,259,210892088.25,90,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46696,,BANKNIFTY,,2024-12-24,2024-12-24,52200.00,CE,BANKNIFTY24DEC52200CE,1212.95,1662.70,1170.05,1537.10,1546.00,1163.50,53266.90,1537.10,179355,-16740,23453,18870558453.75,7174,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,39541,,BANKNIFTY,,2025-01-29,2025-01-29,51300.00,CE,BANKNIFTY25JAN51300CE,0.00,0.00,0.00,2157.50,2157.50,2157.50,53266.90,2984.10,30,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,47785,,BANKNIFTY,,2025-02-26,2025-02-26,51300.00,PE,BANKNIFTY25FEB51300PE,0.00,0.00,0.00,1288.50,0.00,1288.50,53266.90,669.10,0,0,0,0.00,0,F1,30,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,43609,,BANKNIFTY,,2024-12-24,2024-12-24,51300.00,CE,BANKNIFTY24DEC51300CE,1923.00,2406.35,1857.55,2273.25,2285.00,1832.05,53266.90,2273.25,43170,-2235,1646,1318847763.75,283,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,48155,,BANKNIFTY,,2025-02-26,2025-02-26,52000.00,CE,BANKNIFTY25FEB52000CE,2490.00,2895.10,2432.80,2793.95,2785.90,2405.50,53266.90,2793.95,3360,1050,105,172162468.50,95,F1,30,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46693,,BANKNIFTY,,2024-12-24,2024-12-24,52000.00,PE,BANKNIFTY24DEC52000PE,453.70,475.35,300.05,321.25,313.55,460.40,53266.90,321.25,1670880,180915,448937,352654886072.25,160753,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,48156,,BANKNIFTY,,2025-02-26,2025-02-26,52000.00,PE,BANKNIFTY25FEB52000PE,902.10,930.00,740.00,774.85,775.00,920.40,53266.90,774.85,7080,3090,535,847642777.50,275,F1,30,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46691,,BANKNIFTY,,2024-12-24,2024-12-24,52000.00,CE,BANKNIFTY24DEC52000CE,1354.50,1824.70,1305.30,1685.70,1706.55,1304.30,53266.90,1685.70,597450,-96585,61424,49340175895.50,21136,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,43344,,BANKNIFTY,,2024-12-24,2024-12-24,47600.00,PE,BANKNIFTY24DEC47600PE,27.30,30.55,21.95,22.90,23.80,31.05,53266.90,22.90,50505,23865,16684,11918486406.00,7719,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,39459,,BANKNIFTY,,2025-01-29,2025-01-29,47600.00,PE,BANKNIFTY25JAN47600PE,0.00,0.00,0.00,426.70,0.00,426.70,53266.90,45.05,0,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,57056,,BANKNIFTY,,2025-02-26,2025-02-26,55700.00,CE,BANKNIFTY25FEB55700CE,0.00,0.00,0.00,1209.35,0.00,1209.35,53266.90,1098.90,0,0,0,0.00,0,F1,30,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46988,,BANKNIFTY,,2024-12-24,2024-12-24,57400.00,PE,BANKNIFTY24DEC57400PE,0.00,0.00,0.00,3569.35,0.00,3569.35,53266.90,3955.60,0,0,0,0.00,0,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,46987,,BANKNIFTY,,2024-12-24,2024-12-24,57400.00,CE,BANKNIFTY24DEC57400CE,11.70,15.95,10.30,14.40,15.00,10.70,53266.90,14.40,77070,21000,51271,44154293817.00,14680,F1,15,,,,,
2024-12-04,2024-12-04,FO,NSE,IDO,43392,,BANKNIFTY,,2024-12-24,2024-12-24,48700.00,PE,BANKNIFTY24DEC48700PE,58.55,58.70,41.45,42.65,44.20,59.65,53266.90,42.65,41775,12420,12890,9425263579.50,5129,F1,15,,,,,
