INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,27-Jan-2022,0,XX,38425,38965.65,38149,38289.6,38289.6,192790,1858255.38,2249875,70725,18-JAN-2022,
FUTIDX,BANKNIFTY,24-Feb-2022,0,XX,38550.05,39090,38288.05,38424.35,38424.35,9058,87685.57,174150,10400,18-JAN-2022,
FUTIDX,BANKNIFTY,31-Mar-2022,0,XX,38600.05,39240,38457.75,38584.95,38584.95,2040,19820.88,48200,650,18-JAN-2022,
FUTIDX,NIFTY,27-Jan-2022,0,XX,18354,18363.5,18100,18124.35,18124.35,208566,1901595.45,9734750,-445100,18-JAN-2022,
FUTIDX,NIFTY,24-Feb-2022,0,XX,18425,18446.95,18150,18169.55,18169.55,21020,191826.55,1196550,-42600,18-JAN-2022,
FUTIDX,NIFTY,31-Mar-2022,0,XX,18455.75,18460,18208.7,18228.2,18228.2,3670,33644.9,334050,28600,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30400,CE,8031.3,8421.3,7880.55,8365.05,7816.95,10,96.59,50,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30500,CE,8365.6,8365.6,7174.75,7174.75,7716.95,2,19.13,25,25,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30600,CE,8576.15,8576.15,7225.35,7225.35,7617,2,19.25,25,25,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30700,CE,8565.9,8565.9,7059.6,7059.6,7517,2,19.25,25,25,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30800,CE,0,0,0,3893.65,7417,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,30900,CE,0,0,0,3805.6,7317.05,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31000,CE,0,0,0,3718.25,7217.05,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31100,CE,0,0,0,3631.65,7117.1,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31200,CE,0,0,0,3545.8,7017.1,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31300,CE,0,0,0,3460.7,6917.15,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31400,CE,0,0,0,3376.45,6817.15,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31500,CE,0,0,0,3293.05,6717.15,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31600,CE,0,0,0,4263.3,6617.2,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31700,CE,0,0,0,4476.85,6517.2,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31800,CE,0,0,0,4393.9,6417.25,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,31900,CE,0,0,0,4311.6,6317.25,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32000,CE,0,0,0,4530,6217.3,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32100,CE,0,0,0,4447.4,6117.3,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32200,CE,0,0,0,4365.45,6017.3,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32300,CE,0,0,0,4284.15,5917.35,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32400,CE,0,0,0,4203.55,5817.35,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32500,CE,0,0,0,5832.95,5717.4,0,0,25,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32600,CE,0,0,0,4044.45,5617.4,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32700,CE,0,0,0,3966,5517.45,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32800,CE,0,0,0,3888.25,5417.45,0,0,0,0,18-JAN-2022,
OPTIDX,BANKNIFTY,20-Jan-2022,32900,CE,0,0,0,3811.25,5317.5,0,0,0,0,18-JAN-2022,
