INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Dec-2021,0,XX,36922.25,37200,36648.95,37042.5,37042.5,148005,1366096.49,2238000,-4725,14-DEC-2021,
FUTIDX,BANKNIFTY,27-Jan-2022,0,XX,37023.9,37330,36820.1,37188.05,37188.05,4600,42600.44,134150,8375,14-DEC-2021,
FUTIDX,BANKNIFTY,24-Feb-2022,0,XX,37104.15,37470,36960,37318.65,37318.65,964,8958.42,36875,425,14-DEC-2021,
FUTIDX,NIFTY,30-Dec-2021,0,XX,17340,17424,17230,17355.05,17355.05,182493,1582192.98,11838100,969400,14-DEC-2021,
FUTIDX,NIFTY,27-Jan-2022,0,XX,17413.8,17475.45,17325,17413.4,17413.4,8438,73375.96,964300,39550,14-DEC-2021,
FUTIDX,NIFTY,24-Feb-2022,0,XX,17420.05,17515.45,17365,17453.3,17453.3,2062,17966,144800,11400,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,31700,CE,5146.15,5272.85,5146.15,5272.85,5200.6,12,110.72,225,125,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,31800,CE,0,0,0,3983.5,5100.6,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,31900,CE,0,0,0,3888.1,5000.65,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32000,CE,0,0,0,4127.05,4900.65,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32100,CE,0,0,0,4032.1,4800.65,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32200,CE,0,0,0,3937.7,4700.7,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32300,CE,4424.65,4424.65,4424.65,4424.65,4600.7,1,9.18,25,25,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32400,CE,0,0,0,3750.3,4500.75,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32500,CE,4193,4193,4193,4193,4400.75,1,9.17,50,25,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32600,CE,0,0,0,3565.2,4300.8,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32700,CE,0,0,0,3473.6,4200.8,0,0,0,0,14-DEC-2021,
OPTIDX,BANKNIFTY,16-Dec-2021,32800,CE,0,0,0,3382.7,4100.8,0,0,0,0,14-DEC-2021,
