INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Nov-2023,0,XX,42981.05,43062.4,42849,42928.1,42928.1,153694,989861.74,2499750,26955,01-NOV-2023,
FUTIDX,BANKNIFTY,28-Dec-2023,0,XX,43200.05,43293.2,43105,43175.2,43175.2,3495,22639.69,155715,4530,01-NOV-2023,
FUTIDX,BANKNIFTY,25-Jan-2024,0,XX,43492.15,43548.35,43365,43425.85,43425.85,1049,6834.95,24165,3255,01-NOV-2023,
FUTIDX,NIFTY,30-Nov-2023,0,XX,19144.05,19174.4,19050.4,19060.25,19060.25,100474,959613.18,11471900,473400,01-NOV-2023,
FUTIDX,NIFTY,28-Dec-2023,0,XX,19251.4,19277.6,19157.05,19165.4,19165.4,5048,48472.53,878150,1150,01-NOV-2023,
FUTIDX,NIFTY,25-Jan-2024,0,XX,19349.95,19371.85,19260,19269.45,19269.45,1184,11430.02,115200,7950,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,36500,CE,0,0,0,6746.85,42700.95,0,0,480,0,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,37000,CE,0,0,0,8688.4,42700.95,0,0,0,0,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,37500,CE,0,0,0,8193.2,42700.95,0,0,0,0,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,38000,CE,0,0,0,7698.55,42700.95,0,0,0,0,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,38500,CE,0,0,0,7204.85,42700.95,0,0,0,0,01-NOV-2023,
OPTIDX,BANKNIFTY,01-Nov-2023,39000,CE,3771.05,3771.05,3640.75,3692.6,42700.95,43,275.38,270,135,01-NOV-2023,
