INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,26-Aug-2021,0,XX,35520,35787.95,35425,35612.15,35617.55,107805,960074.12,403500,-386000,26-AUG-2021,
FUTIDX,BANKNIFTY,30-Sep-2021,0,XX,35661.15,35879.45,35563.55,35738.25,35738.25,65232,583053.21,1463325,277775,26-AUG-2021,
FUTIDX,BANKNIFTY,28-Oct-2021,0,XX,35744.75,36000,35710,35870.6,35870.6,1431,12840.34,61625,8375,26-AUG-2021,
FUTIDX,NIFTY,26-Aug-2021,0,XX,16612.1,16671.9,16572.3,16634.4,16636.9,126139,1049458.48,2490450,-2207550,26-AUG-2021,
FUTIDX,NIFTY,30-Sep-2021,0,XX,16641.55,16701.35,16612,16647.65,16647.65,125046,1041490.68,12397300,2861900,26-AUG-2021,
FUTIDX,NIFTY,28-Oct-2021,0,XX,16676,16720,16635.55,16665.75,16665.75,5829,48616.7,659100,139250,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30400,CE,5363.25,5363.25,5202.2,5205.55,35617.55,49,437.33,975,-175,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30500,CE,4951,5256.9,4951,5123.8,35617.55,353,3146.36,12300,-425,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30600,CE,0,0,0,4909.75,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30700,CE,0,0,0,4463.95,35617.55,0,0,25,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30800,CE,0,0,0,4500,35617.55,0,0,50,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,30900,CE,0,0,0,4031.65,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31000,CE,4510.15,4765,4510.15,4620.8,35617.55,512,4566.12,11425,-1025,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31100,CE,0,0,0,5281.95,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31200,CE,0,0,0,5211.6,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31300,CE,4204.45,4204.45,4204.45,4204.45,35617.55,1,8.87,0,-25,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31400,CE,4037.65,4328,4037.65,4328,35617.55,3,26.65,50,50,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31500,CE,4032.2,4255.75,4028,4200,35617.55,44,391.68,1975,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31600,CE,0,0,0,4935.75,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31700,CE,0,0,0,4866.8,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31800,CE,0,0,0,4799.9,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,31900,CE,0,0,0,4733.55,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32000,CE,3461.95,3732,3443.4,3639.1,35617.55,256,2280.39,7300,-875,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32100,CE,0,0,0,3500,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32200,CE,0,0,0,2701,35617.55,0,0,25,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32300,CE,0,0,0,4473.95,35617.55,0,0,0,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32400,CE,3333.25,3333.25,3290,3290,35617.55,2,17.85,50,25,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32500,CE,3111.15,3219.6,3080,3134.55,35617.55,22,196.08,2275,-125,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32600,CE,0,0,0,3294.25,35617.55,0,0,50,0,26-AUG-2021,
OPTIDX,BANKNIFTY,26-Aug-2021,32700,CE,0,0,0,2952.25,35617.55,0,0,100,0,26-AUG-2021,
