INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Jul-2021,0,XX,35250.5,35467.1,35090.05,35186.1,35186.1,115087,1014722.8,2037850,50475,29-JUN-2021,
FUTIDX,BANKNIFTY,26-Aug-2021,0,XX,35682.35,35682.35,35255.85,35353.3,35353.3,2225,19699.52,63800,3600,29-JUN-2021,
FUTIDX,BANKNIFTY,30-Sep-2021,0,XX,35704,35710,35400,35495.35,35495.35,379,3367.85,8775,2400,29-JUN-2021,
FUTIDX,NIFTY,29-Jul-2021,0,XX,15843.1,15860,15758.7,15785.6,15785.6,118797,938402.38,9429750,-46650,29-JUN-2021,
FUTIDX,NIFTY,26-Aug-2021,0,XX,15866.4,15907.7,15809,15832.25,15832.25,3999,31680.66,431750,5100,29-JUN-2021,
FUTIDX,NIFTY,30-Sep-2021,0,XX,15905.35,15951,15862.35,15883.35,15883.35,596,4737.06,35600,4600,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28200,CE,7015.25,7015.55,6802.9,6802.9,6802.9,40,351.88,25,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28300,CE,0,0,0,4666.7,6716,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28400,CE,0,0,0,4589.45,6616,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28500,CE,0,0,0,4689.05,6516.05,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28600,CE,0,0,0,4612.2,6416.05,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28700,CE,0,0,0,4075.35,6316.1,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28800,CE,0,0,0,4096.6,6216.1,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,28900,CE,0,0,0,4027.9,6116.1,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,29000,CE,0,0,0,3958.65,6016.15,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,29100,CE,0,0,0,3891.45,5916.15,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,29200,CE,0,0,0,3824.9,5816.2,0,0,0,0,29-JUN-2021,
OPTIDX,BANKNIFTY,01-Jul-2021,29300,CE,0,0,0,3759.05,5716.2,0,0,0,0,29-JUN-2021,
