INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Sep-2022,0,XX,39499.95,39999,39456.8,39920.85,39920.85,135075,1346408.22,2139850,203425,05-SEP-2022,
FUTIDX,BANKNIFTY,27-Oct-2022,0,XX,39657.85,40145.95,39657.85,40070.9,40070.9,6721,67214.82,265400,20775,05-SEP-2022,
FUTIDX,BANKNIFTY,24-Nov-2022,0,XX,39951.5,40305.95,39849.85,40233.55,40233.55,2376,23870.77,48400,9275,05-SEP-2022,
FUTIDX,NIFTY,29-Sep-2022,0,XX,17540,17727.55,17540,17710,17710,151311,1337551.5,12847850,90650,05-SEP-2022,
FUTIDX,NIFTY,27-Oct-2022,0,XX,17698.65,17774.8,17601.6,17759.65,17759.65,8105,71834.74,1071900,53850,05-SEP-2022,
FUTIDX,NIFTY,24-Nov-2022,0,XX,17670,17838,17670,17825.95,17825.95,3143,27950.39,268850,40150,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,29000,CE,10841.75,10841.75,10667.7,10819.85,10819.15,4,39.79,25,25,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,29500,CE,0,0,0,9913.1,10319.35,0,0,50,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,30000,CE,0,0,0,7914,9819.6,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,30500,CE,0,0,0,7420.15,9319.85,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,31000,CE,0,0,0,8350,8820.05,0,0,25,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,31500,CE,0,0,0,7904.25,8320.3,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,32000,CE,0,0,0,5956.65,7820.5,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,32500,CE,7145.1,7304.05,7145.1,7304.05,7320.75,4,39.72,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,33000,CE,0,0,0,5010.8,6821,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,33500,CE,6350,6437.3,6300,6330,6330,7,69.71,575,-25,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,33800,CE,0,0,0,4284.65,6021.35,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,33900,CE,0,0,0,4196.35,5921.4,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,34000,CE,0,0,0,5345,5821.45,0,0,1425,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,34100,CE,0,0,0,5515.1,5721.5,0,0,50,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,34200,CE,0,0,0,3935.4,5621.55,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,34300,CE,0,0,0,3849.8,5521.6,0,0,0,0,05-SEP-2022,
OPTIDX,BANKNIFTY,08-Sep-2022,34400,CE,0,0,0,4940,5421.65,0,0,125,0,05-SEP-2022,
