TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-05-16,2024-05-16,FO,NSE,IDO,37810,,NIFTY,,2026-12-31,2026-12-31,23000.00,PE,NIFTY26DEC23000PE,1120.00,1125.00,1055.00,1055.00,1055.00,1110.05,22403.85,1055.00,8525,50,18,10846232.50,15,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,43956,,NIFTY,,2024-06-13,2024-06-13,23000.00,CE,NIFTY2461323000CE,280.00,313.00,242.00,299.55,304.85,268.65,22403.85,299.55,30400,7075,1421,826834790.00,600,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,65093,,NIFTY,,2024-07-25,2024-07-25,23000.00,CE,NIFTY24JUL23000CE,489.00,536.25,435.00,523.35,522.40,475.75,22403.85,523.35,100225,8000,1898,1114273010.00,976,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,51740,,NIFTY,,2024-05-16,2024-05-16,23550.00,PE,NIFTY2451623550PE,0.00,0.00,0.00,1295.25,1295.25,1295.25,22403.85,22403.85,925,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,53619,,NIFTY,,2027-12-30,2027-12-30,23000.00,PE,NIFTY27DEC23000PE,0.00,0.00,0.00,2201.30,0.00,2201.30,22403.85,564.00,0,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,65236,,NIFTY,,2024-07-25,2024-07-25,23550.00,PE,NIFTY24JUL23550PE,1221.20,1240.45,1221.20,1240.45,1240.45,1372.85,22403.85,1069.25,525,-50,2,1239041.25,2,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,51739,,NIFTY,,2024-05-16,2024-05-16,23550.00,CE,NIFTY2451623550CE,0.30,0.30,0.05,0.05,0.05,0.30,22403.85,22403.85,221075,96650,46318,27269858958.75,4648,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37795,,NIFTY,,2025-12-24,2025-12-24,23000.00,CE,NIFTY25DEC23000CE,2799.95,2800.00,2799.95,2800.00,2800.00,2670.00,22403.85,2800.00,5650,-25,2,1289998.75,2,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37723,,NIFTY,,2024-06-27,2024-06-27,23000.00,PE,NIFTY24JUN23000PE,885.00,1012.00,779.30,806.00,782.70,930.05,22403.85,806.00,964500,-82150,18022,10762190305.00,6422,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,39088,,NIFTY,,2024-05-23,2024-05-23,23550.00,PE,NIFTY2452323550PE,1252.55,1252.55,1120.00,1120.45,1120.00,1296.50,22403.85,1120.45,1975,875,35,21631512.50,17,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37799,,NIFTY,,2026-06-25,2026-06-25,23000.00,CE,NIFTY26JUN23000CE,0.00,0.00,0.00,2645.65,0.00,2645.65,22403.85,3397.25,0,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37796,,NIFTY,,2025-12-24,2025-12-24,23000.00,PE,NIFTY25DEC23000PE,1095.00,1130.00,1010.00,1045.00,1080.00,1100.00,22403.85,1045.00,16000,350,57,34324837.50,38,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,43957,,NIFTY,,2024-06-13,2024-06-13,23000.00,PE,NIFTY2461323000PE,800.00,800.00,800.00,800.00,800.00,982.65,22403.85,640.95,25,25,1,595000.00,1,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,86150,,NIFTY,,2028-06-29,2028-06-29,23000.00,PE,NIFTY28JUN23000PE,0.00,0.00,0.00,1399.25,0.00,1399.25,22403.85,518.20,0,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37805,,NIFTY,,2026-06-25,2026-06-25,23000.00,PE,NIFTY26JUN23000PE,0.00,0.00,0.00,859.20,859.20,859.20,22403.85,714.80,150,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,38795,,NIFTY,,2024-05-23,2024-05-23,22800.00,PE,NIFTY2452322800PE,500.00,682.00,380.00,405.95,392.00,570.55,22403.85,405.95,81075,44600,7527,4385267800.00,2610,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,43917,,NIFTY,,2024-06-13,2024-06-13,22800.00,CE,NIFTY2461322800CE,0.00,0.00,0.00,141.80,0.00,141.80,22403.85,235.30,0,0,0,0.00,0,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,64317,,NIFTY,,2024-06-27,2024-06-27,22800.00,PE,NIFTY24JUN22800PE,755.00,880.00,673.15,697.15,677.90,808.30,22403.85,697.15,68025,-5100,1233,726632380.00,327,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,65040,,NIFTY,,2024-07-25,2024-07-25,22800.00,PE,NIFTY24JUL22800PE,764.50,891.05,706.85,727.00,716.05,827.10,22403.85,727.00,3650,250,169,99633376.25,36,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,51700,,NIFTY,,2024-05-16,2024-05-16,22550.00,PE,NIFTY2451622550PE,265.75,511.40,133.55,151.40,146.10,344.55,22403.85,22403.85,311725,252700,116443,66282066752.50,47596,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,37054,,NIFTY,,2024-06-06,2024-06-06,22550.00,CE,NIFTY2460622550CE,411.25,472.85,360.00,439.70,446.35,391.65,22403.85,439.70,975,625,49,28125948.75,42,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,51699,,NIFTY,,2024-05-16,2024-05-16,22550.00,CE,NIFTY2451622550CE,3.00,4.70,0.05,0.30,0.05,2.45,22403.85,22403.85,4700875,16300,10393542,5859643907877.50,1412286,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,38737,,NIFTY,,2024-05-23,2024-05-23,22100.00,CE,NIFTY2452322100CE,300.00,395.85,186.55,370.20,382.15,257.40,22403.85,370.20,696050,364725,454765,254000251402.50,123169,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,51669,,NIFTY,,2024-05-16,2024-05-16,22100.00,CE,NIFTY2451622100CE,175.00,319.75,16.25,298.10,304.15,138.05,22403.85,22403.85,3267775,1005275,21656720,12000953786115.00,5412725,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,64923,,NIFTY,,2024-07-25,2024-07-25,22100.00,CE,NIFTY24JUL22100CE,975.00,1048.25,887.00,1032.45,1048.25,969.00,22403.85,1032.45,4225,925,421,242590676.25,137,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,56998,,NIFTY,,2024-05-30,2024-05-30,24500.00,PE,NIFTY24MAY24500PE,2136.60,2313.80,2007.05,2043.40,2012.10,2206.70,22403.85,2043.40,277025,750,653,435757977.50,159,F1,25,,,,,
2024-05-16,2024-05-16,FO,NSE,IDO,56901,,NIFTY,,2024-05-30,2024-05-30,22100.00,CE,NIFTY24MAY22100CE,381.65,478.10,282.95,453.50,464.00,347.75,22403.85,453.50,588625,-41150,135031,75813895536.25,45904,F1,25,,,,,
