INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Sep-2022,0,XX,41399.6,41724.25,41255.15,41494.8,41494.8,130342,1353648.89,1928425,-26425,20-SEP-2022,
FUTIDX,BANKNIFTY,27-Oct-2022,0,XX,41398.9,41869,41315.05,41650.8,41650.8,12915,134625.34,423600,51850,20-SEP-2022,
FUTIDX,BANKNIFTY,24-Nov-2022,0,XX,41430,42010,41430,41797.95,41797.95,3282,34313.71,102175,9425,20-SEP-2022,
FUTIDX,NIFTY,29-Sep-2022,0,XX,17775,17943.1,17756,17825.65,17825.65,189582,1692771.39,10384850,-615650,20-SEP-2022,
FUTIDX,NIFTY,27-Oct-2022,0,XX,17814.7,17987.45,17709.85,17874.05,17874.05,24643,220611.34,1745450,214050,20-SEP-2022,
FUTIDX,NIFTY,24-Nov-2022,0,XX,17879.8,18051.05,17865.45,17940.55,17940.55,5553,49887.89,403550,-9450,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,29500,CE,0,0,0,10315.85,11977.75,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,30000,CE,0,0,0,9818.9,11477.9,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,30500,CE,0,0,0,9322.2,10978.1,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,31000,CE,0,0,0,9928.75,10478.25,0,0,50,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,31500,CE,0,0,0,8330.5,9978.4,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,32000,CE,0,0,0,7836.35,9478.55,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,32500,CE,0,0,0,7344.1,8978.7,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,33000,CE,0,0,0,7890.5,8478.9,0,0,50,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,33500,CE,0,0,0,7500,7979.05,0,0,50,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,34000,CE,0,0,0,5889.2,7479.2,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,34500,CE,0,0,0,6724.4,6979.35,0,0,4550,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,35000,CE,6375.7,6513.4,6375.7,6513.4,6479.5,4,41.44,500,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,35500,CE,0,0,0,5735,5979.7,0,0,450,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,35700,CE,0,0,0,4324.7,5779.75,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,35800,CE,0,0,0,4237.2,5679.75,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,35900,CE,0,0,0,4150.35,5579.8,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36000,CE,0,0,0,5219.85,5479.85,0,0,500,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36100,CE,0,0,0,4410.15,5379.85,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36200,CE,0,0,0,3893.75,5279.9,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36300,CE,0,0,0,3809.6,5179.95,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36400,CE,0,0,0,3726.2,5079.95,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36500,CE,5000,5050,5000,5050,4980,2,20.76,1050,-50,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36600,CE,0,0,0,3561.7,4880.05,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36700,CE,4835,4890,4835,4890,4780.05,3,31.16,25,-50,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36800,CE,0,0,0,3994.9,4680.1,0,0,0,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,36900,CE,0,0,0,2965,4580.15,0,0,25,0,20-SEP-2022,
OPTIDX,BANKNIFTY,22-Sep-2022,37000,CE,4470,4650,4470,4650,4480.15,6,62.38,2075,-75,20-SEP-2022,
