TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-01,2025-04-01,FO,NSE,IDO,58666,,BANKNIFTY,,2025-05-29,2025-05-29,58000.00,PE,BANKNIFTY25MAY58000PE,0.00,0.00,0.00,8351.25,0.00,8351.25,50827.50,6617.35,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,58728,,BANKNIFTY,,2025-05-29,2025-05-29,59000.00,PE,BANKNIFTY25MAY59000PE,0.00,0.00,0.00,9292.00,0.00,9292.00,50827.50,7586.50,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57637,,BANKNIFTY,,2025-06-26,2025-06-26,46900.00,PE,BANKNIFTY25JUN46900PE,0.00,0.00,0.00,283.05,0.00,283.05,50827.50,208.20,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57645,,BANKNIFTY,,2025-06-26,2025-06-26,47200.00,PE,BANKNIFTY25JUN47200PE,0.00,0.00,0.00,323.90,0.00,323.90,50827.50,246.15,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57695,,BANKNIFTY,,2025-06-26,2025-06-26,49800.00,PE,BANKNIFTY25JUN49800PE,0.00,0.00,0.00,889.75,0.00,889.75,50827.50,836.95,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57736,,BANKNIFTY,,2025-06-26,2025-06-26,51300.00,PE,BANKNIFTY25JUN51300PE,1044.30,1044.30,1044.30,1044.30,1044.30,950.00,50827.50,1445.05,360,0,5,7851645.00,1,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57763,,BANKNIFTY,,2025-06-26,2025-06-26,52200.00,PE,BANKNIFTY25JUN52200PE,0.00,0.00,0.00,1832.30,0.00,1832.30,50827.50,1914.00,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57765,,BANKNIFTY,,2025-06-26,2025-06-26,52300.00,PE,BANKNIFTY25JUN52300PE,0.00,0.00,0.00,1881.00,0.00,1881.00,50827.50,1970.85,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57810,,BANKNIFTY,,2025-06-26,2025-06-26,54300.00,PE,BANKNIFTY25JUN54300PE,0.00,0.00,0.00,3017.45,0.00,3017.45,50827.50,3292.40,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57904,,BANKNIFTY,,2025-06-26,2025-06-26,56500.00,PE,BANKNIFTY25JUN56500PE,0.00,0.00,0.00,4582.30,0.00,4582.30,50827.50,5075.50,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,58511,,BANKNIFTY,,2026-03-26,2026-03-26,45000.00,PE,BANKNIFTY26MAR45000PE,0.00,0.00,0.00,643.30,0.00,643.30,50827.50,460.20,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,58653,,BANKNIFTY,,2026-03-26,2026-03-26,58500.00,PE,BANKNIFTY26MAR58500PE,0.00,0.00,0.00,5653.00,0.00,5653.00,50827.50,5794.50,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDF,56782,,BANKNIFTY,,2025-06-26,2025-06-26,,,BANKNIFTY25JUNFUT,52045.90,52394.10,51568.05,51684.20,51690.00,52310.35,50827.50,51684.20,18870,9120,835,1299528501.00,677,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74477,,BANKNIFTY,,2025-04-24,2025-04-24,42900.00,CE,BANKNIFTY25APR42900CE,0.00,0.00,0.00,7226.55,0.00,7226.55,50827.50,8102.85,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,57737,,BANKNIFTY,,2025-06-26,2025-06-26,51400.00,CE,BANKNIFTY25JUN51400CE,1901.00,1924.50,1884.20,1901.40,1901.40,2570.65,50827.50,1702.00,1620,1620,56,89529478.50,9,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDF,57130,,BANKNIFTY,,2025-05-29,2025-05-29,,,BANKNIFTY25MAYFUT,51625.00,52080.00,51239.05,51347.60,51339.55,51995.25,50827.50,51347.60,412890,-393180,18128,27961104351.00,3818,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74469,,BANKNIFTY,,2025-04-24,2025-04-24,42500.00,CE,BANKNIFTY25APR42500CE,0.00,0.00,0.00,7598.60,0.00,7598.60,50827.50,8501.20,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74641,,BANKNIFTY,,2025-04-24,2025-04-24,45900.00,CE,BANKNIFTY25APR45900CE,0.00,0.00,0.00,4625.20,0.00,4625.20,50827.50,5118.00,0,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74682,,BANKNIFTY,,2025-04-24,2025-04-24,47100.00,CE,BANKNIFTY25APR47100CE,0.00,0.00,0.00,1774.70,1774.70,1774.70,50827.50,3938.45,240,0,0,0.00,0,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74715,,BANKNIFTY,,2025-04-24,2025-04-24,48400.00,CE,BANKNIFTY25APR48400CE,2800.00,2920.00,2750.00,2904.15,2904.15,3372.45,50827.50,2904.15,6780,-420,32,49198438.50,26,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74727,,BANKNIFTY,,2025-04-24,2025-04-24,49000.00,CE,BANKNIFTY25APR49000CE,2750.00,2981.00,2220.00,2340.60,2347.20,2925.70,50827.50,2340.60,490230,-26340,7683,11871150018.00,1939,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74729,,BANKNIFTY,,2025-04-24,2025-04-24,49100.00,CE,BANKNIFTY25APR49100CE,2241.00,2290.00,2155.70,2237.30,2237.30,2975.40,50827.50,2237.30,3990,-60,5,7700658.00,5,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74800,,BANKNIFTY,,2025-04-24,2025-04-24,49700.00,CE,BANKNIFTY25APR49700CE,2076.65,2139.75,1687.00,1711.60,1747.05,2299.50,50827.50,1711.60,13830,870,175,270349309.50,106,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74824,,BANKNIFTY,,2025-04-24,2025-04-24,50600.00,CE,BANKNIFTY25APR50600CE,1499.00,1587.50,1002.25,1085.05,1090.05,1543.95,50827.50,1085.05,22920,2790,3464,5371272792.00,2393,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74966,,BANKNIFTY,,2025-04-24,2025-04-24,51300.00,CE,BANKNIFTY25APR51300CE,799.00,1104.10,623.80,685.40,686.80,1055.35,50827.50,685.40,99390,62010,44719,69881085055.50,33261,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,74980,,BANKNIFTY,,2025-04-24,2025-04-24,52000.00,CE,BANKNIFTY25APR52000CE,652.15,689.90,354.45,393.00,393.05,657.45,50827.50,393.00,958200,3000,157657,248195329521.00,103207,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75020,,BANKNIFTY,,2025-04-24,2025-04-24,53900.00,CE,BANKNIFTY25APR53900CE,100.00,127.10,62.55,66.95,63.05,124.50,50827.50,66.95,51960,10440,14784,23945133564.00,8350,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75120,,BANKNIFTY,,2025-04-24,2025-04-24,54200.00,CE,BANKNIFTY25APR54200CE,85.70,96.10,49.75,51.65,50.05,96.25,50827.50,51.65,52440,7380,10148,16520350486.50,6391,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75406,,BANKNIFTY,,2025-04-24,2025-04-24,55000.00,CE,BANKNIFTY25APR55000CE,47.55,49.50,26.50,28.05,26.75,51.95,50827.50,28.05,716220,73860,75724,125021056804.50,37999,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75501,,BANKNIFTY,,2025-04-24,2025-04-24,55900.00,CE,BANKNIFTY25APR55900CE,17.85,26.70,15.40,16.80,15.85,28.70,50827.50,16.80,13890,2970,2491,4178909272.50,1543,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75527,,BANKNIFTY,,2025-04-24,2025-04-24,56600.00,CE,BANKNIFTY25APR56600CE,19.95,20.00,10.30,12.75,11.30,19.95,50827.50,12.75,33360,4590,2834,4813386792.00,1720,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75577,,BANKNIFTY,,2025-04-24,2025-04-24,58000.00,CE,BANKNIFTY25APR58000CE,12.85,13.05,9.05,10.75,9.95,12.85,50827.50,10.75,404040,79560,23045,40105874923.50,11046,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,75597,,BANKNIFTY,,2025-04-24,2025-04-24,59000.00,CE,BANKNIFTY25APR59000CE,9.00,11.00,7.25,9.20,8.55,10.45,50827.50,9.20,747420,135420,53011,93844033141.50,22140,F1,30,,,,,
2025-04-01,2025-04-01,FO,NSE,IDO,58125,,BANKNIFTY,,2025-05-29,2025-05-29,43200.00,CE,BANKNIFTY25MAY43200CE,0.00,0.00,0.00,6467.80,0.00,6467.80,50827.50,8074.95,0,0,0,0.00,0,F1,30,,,,,
