TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-09,2025-06-09,FO,NSE,IDO,66885,,BANKNIFTY,,2025-08-28,2025-08-28,56900.00,PE,BANKNIFTY25AUG56900PE,0.00,0.00,0.00,2441.35,0.00,2441.35,56839.60,1758.85,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66889,,BANKNIFTY,,2025-08-28,2025-08-28,57000.00,PE,BANKNIFTY25AUG57000PE,1474.00,1504.00,1385.10,1413.35,1420.00,1532.30,56839.60,1413.35,3710,1400,100,204501473.75,67,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,67162,,BANKNIFTY,,2025-08-28,2025-08-28,59200.00,PE,BANKNIFTY25AUG59200PE,0.00,0.00,0.00,3859.15,0.00,3859.15,56839.60,3007.25,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,67313,,BANKNIFTY,,2025-08-28,2025-08-28,60000.00,PE,BANKNIFTY25AUG60000PE,0.00,0.00,0.00,3912.25,3912.25,3912.25,56839.60,3527.85,70,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,67414,,BANKNIFTY,,2025-08-28,2025-08-28,61300.00,PE,BANKNIFTY25AUG61300PE,0.00,0.00,0.00,5422.15,0.00,5422.15,56839.60,4460.95,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,67438,,BANKNIFTY,,2025-08-28,2025-08-28,62500.00,PE,BANKNIFTY25AUG62500PE,0.00,0.00,0.00,6405.45,0.00,6405.45,56839.60,5398.40,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,63051,,BANKNIFTY,,2025-09-25,2025-09-25,49500.00,PE,BANKNIFTY25SEP49500PE,165.80,213.55,145.05,153.60,146.00,166.40,56839.60,153.60,47475,-175,183,318079618.50,165,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,63102,,BANKNIFTY,,2025-09-25,2025-09-25,52500.00,PE,BANKNIFTY25SEP52500PE,430.00,431.20,316.90,400.15,399.70,452.60,56839.60,400.15,44010,1345,490,907370014.25,448,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,63124,,BANKNIFTY,,2025-09-25,2025-09-25,61500.00,PE,BANKNIFTY25SEP61500PE,0.00,0.00,0.00,6259.80,0.00,6259.80,56839.60,4682.70,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,63126,,BANKNIFTY,,2025-09-25,2025-09-25,63000.00,PE,BANKNIFTY25SEP63000PE,0.00,0.00,0.00,7189.60,0.00,7189.60,56839.60,5812.45,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,63140,,BANKNIFTY,,2025-09-25,2025-09-25,64500.00,PE,BANKNIFTY25SEP64500PE,0.00,0.00,0.00,8176.50,0.00,8176.50,56839.60,7032.20,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,60141,,BANKNIFTY,,2025-12-24,2025-12-24,54000.00,PE,BANKNIFTY25DEC54000PE,0.00,0.00,0.00,3602.35,0.00,3602.35,56839.60,1385.30,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,60163,,BANKNIFTY,,2025-12-24,2025-12-24,57000.00,PE,BANKNIFTY25DEC57000PE,1800.00,1850.00,1800.00,1850.00,1850.00,3000.00,56839.60,2473.95,210,175,5,10291750.00,4,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58509,,BANKNIFTY,,2026-03-26,2026-03-26,43500.00,PE,BANKNIFTY26MAR43500PE,0.00,0.00,0.00,443.90,0.00,443.90,56839.60,125.75,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58515,,BANKNIFTY,,2026-03-26,2026-03-26,48000.00,PE,BANKNIFTY26MAR48000PE,0.00,0.00,0.00,1227.70,0.00,1227.70,56839.60,472.40,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58655,,BANKNIFTY,,2026-03-26,2026-03-26,60000.00,PE,BANKNIFTY26MAR60000PE,0.00,0.00,0.00,6586.10,0.00,6586.10,56839.60,4162.10,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66888,,BANKNIFTY,,2025-08-28,2025-08-28,57000.00,CE,BANKNIFTY25AUG57000CE,1900.00,1922.15,1786.80,1792.95,1792.95,1694.65,56839.60,1792.95,6930,875,61,125643192.50,53,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66880,,BANKNIFTY,,2025-08-28,2025-08-28,56800.00,CE,BANKNIFTY25AUG56800CE,0.00,0.00,0.00,2063.40,0.00,2063.40,56839.60,2514.70,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66839,,BANKNIFTY,,2025-08-28,2025-08-28,55600.00,CE,BANKNIFTY25AUG55600CE,0.00,0.00,0.00,2652.95,0.00,2652.95,56839.60,3210.00,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66605,,BANKNIFTY,,2025-08-28,2025-08-28,54900.00,CE,BANKNIFTY25AUG54900CE,0.00,0.00,0.00,3043.25,0.00,3043.25,56839.60,3663.75,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66555,,BANKNIFTY,,2025-08-28,2025-08-28,54100.00,CE,BANKNIFTY25AUG54100CE,0.00,0.00,0.00,3530.95,0.00,3530.95,56839.60,4226.40,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66463,,BANKNIFTY,,2025-08-28,2025-08-28,52300.00,CE,BANKNIFTY25AUG52300CE,0.00,0.00,0.00,4783.60,0.00,4783.60,56839.60,5628.25,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66456,,BANKNIFTY,,2025-08-28,2025-08-28,52000.00,CE,BANKNIFTY25AUG52000CE,0.00,0.00,0.00,5011.50,0.00,5011.50,56839.60,5879.10,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66197,,BANKNIFTY,,2025-08-28,2025-08-28,50500.00,CE,BANKNIFTY25AUG50500CE,0.00,0.00,0.00,6221.90,0.00,6221.90,56839.60,7191.05,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66177,,BANKNIFTY,,2025-08-28,2025-08-28,49500.00,CE,BANKNIFTY25AUG49500CE,0.00,0.00,0.00,7085.30,0.00,7085.30,56839.60,8108.55,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,66167,,BANKNIFTY,,2025-08-28,2025-08-28,49000.00,CE,BANKNIFTY25AUG49000CE,0.00,0.00,0.00,7530.85,0.00,7530.85,56839.60,8576.95,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,54087,,BANKNIFTY,,2025-07-31,2025-07-31,56800.00,CE,BANKNIFTY25JUL56800CE,1559.90,1606.15,1509.10,1514.35,1514.45,1415.50,56839.60,1514.35,1120,350,51,104145126.75,42,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,54035,,BANKNIFTY,,2025-07-31,2025-07-31,54700.00,CE,BANKNIFTY25JUL54700CE,0.00,0.00,0.00,1900.00,1900.00,1900.00,56839.60,3287.15,70,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,54031,,BANKNIFTY,,2025-07-31,2025-07-31,54500.00,CE,BANKNIFTY25JUL54500CE,3150.05,3207.95,3015.60,3103.50,3103.50,2928.25,56839.60,3432.55,9170,-70,42,84689843.00,36,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,53859,,BANKNIFTY,,2025-07-31,2025-07-31,50100.00,CE,BANKNIFTY25JUL50100CE,0.00,0.00,0.00,6384.25,0.00,6384.25,56839.60,7233.90,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,53829,,BANKNIFTY,,2025-07-31,2025-07-31,49600.00,CE,BANKNIFTY25JUL49600CE,0.00,0.00,0.00,6807.30,0.00,6807.30,56839.60,7712.85,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58256,,BANKNIFTY,,2025-06-26,2025-06-26,63500.00,CE,BANKNIFTY25JUN63500CE,12.65,14.90,9.75,10.00,9.85,11.30,56839.60,10.00,422580,-26610,17114,32607882015.00,7930,F1,30,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58659,,BANKNIFTY,,2026-03-26,2026-03-26,63000.00,PE,BANKNIFTY26MAR63000PE,0.00,0.00,0.00,8639.55,0.00,8639.55,56839.60,5879.00,0,0,0,0.00,0,F1,35,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58157,,BANKNIFTY,,2025-06-26,2025-06-26,61600.00,CE,BANKNIFTY25JUN61600CE,70.80,70.80,18.00,20.20,19.80,113.15,56839.60,20.20,6960,6960,617,1140622834.50,212,F1,30,,,,,
2025-06-09,2025-06-09,FO,NSE,IDO,58118,,BANKNIFTY,,2025-06-26,2025-06-26,60400.00,CE,BANKNIFTY25JUN60400CE,69.75,69.85,41.65,43.15,43.00,45.20,56839.60,43.15,43290,7320,4288,7776249450.00,1933,F1,30,,,,,
