INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,26-Oct-2023,0,XX,44205,44287.95,43935,44010.45,44010.45,122934,812210.37,2565675,60360,09-OCT-2023,
FUTIDX,BANKNIFTY,30-Nov-2023,0,XX,44499.85,44600.35,44231.05,44299,44299,6758,44941.12,191745,3660,09-OCT-2023,
FUTIDX,BANKNIFTY,28-Dec-2023,0,XX,44730.2,44741.85,44481.35,44535.45,44535.45,1935,12937.44,29670,2025,09-OCT-2023,
FUTIDX,NIFTY,26-Oct-2023,0,XX,19590.1,19616.8,19505.9,19539.15,19539.15,105864,1035204.53,10478550,-107200,09-OCT-2023,
FUTIDX,NIFTY,30-Nov-2023,0,XX,19699.95,19744.9,19627.8,19655.65,19655.65,6943,68303.84,964450,34900,09-OCT-2023,
FUTIDX,NIFTY,28-Dec-2023,0,XX,19813.6,19842,19742,19768.2,19768.2,3037,30041.63,210700,18650,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,38000,CE,5801.25,5938.75,5801.25,5938.75,5900.55,4,26.32,15,15,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,38500,CE,0,0,0,5827.65,5400.75,0,0,15,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,39000,CE,0,0,0,5687.85,4900.9,0,0,0,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,39500,CE,4410.05,4486.1,4410.05,4486.1,4401.1,2,13.18,15,15,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,40000,CE,3906.05,3973.85,3860.4,3860.4,3860.4,91,599.21,1155,-75,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,40500,CE,0,0,0,3530,3401.5,0,0,210,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41000,CE,2911.05,3020,2876.65,2920,2901.65,20,131.76,210,-30,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41500,CE,2400,2500,2359.35,2377.6,2377.6,13,85.6,165,15,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41600,CE,0,0,0,3258.4,2301.9,0,0,0,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41700,CE,0,0,0,3172.5,2201.9,0,0,0,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41800,CE,0,0,0,3087.45,2101.95,0,0,0,0,09-OCT-2023,
OPTIDX,BANKNIFTY,11-Oct-2023,41900,CE,0,0,0,2360.5,2002,0,0,30,0,09-OCT-2023,
