TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-04-29,2024-04-29,FO,NSE,IDO,41028,,BANKNIFTY,,2024-05-22,2024-05-22,46000.00,PE,BANKNIFTY2452246000PE,125.85,125.85,60.15,67.95,60.20,124.55,49424.05,67.95,1065,435,68,47004590.25,56,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,47187,,BANKNIFTY,,2024-06-26,2024-06-26,48200.00,CE,BANKNIFTY24JUN48200CE,1600.00,2274.85,1597.40,2247.05,2274.85,1485.45,49424.05,2247.05,630,-15,20,15025872.00,13,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,43562,,BANKNIFTY,,2024-05-08,2024-05-08,46000.00,PE,BANKNIFTY2450846000PE,34.05,34.05,15.95,17.90,19.80,39.70,49424.05,17.90,210015,66540,88885,61357739249.25,23319,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,44163,,BANKNIFTY,,2024-05-15,2024-05-15,47800.00,PE,BANKNIFTY2451547800PE,312.55,334.50,150.45,158.60,164.10,397.10,49424.05,158.60,3510,1695,569,409945158.75,185,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,56634,,BANKNIFTY,,2024-05-29,2024-05-29,47800.00,PE,BANKNIFTY24MAY47800PE,528.95,537.00,261.00,270.30,265.25,577.55,49424.05,270.30,38925,-2775,2714,1960637097.75,1361,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,44233,,BANKNIFTY,,2024-05-15,2024-05-15,48200.00,PE,BANKNIFTY2451548200PE,485.00,485.00,219.45,227.50,229.55,602.05,49424.05,227.50,3870,375,623,453427973.25,300,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,56594,,BANKNIFTY,,2024-05-29,2024-05-29,46000.00,CE,BANKNIFTY24MAY46000CE,2650.00,3625.00,2650.00,3596.65,3592.80,2526.85,49424.05,3596.65,42120,1710,828,610818819.75,407,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,44187,,BANKNIFTY,,2024-05-15,2024-05-15,48200.00,CE,BANKNIFTY2451548200CE,735.00,1439.95,728.75,1439.60,1439.95,674.40,49424.05,1439.60,1140,-420,299,220365271.50,134,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,43604,,BANKNIFTY,,2024-06-26,2024-06-26,46000.00,CE,BANKNIFTY24JUN46000CE,3153.00,3954.65,3150.00,3940.45,3926.25,3002.65,49424.05,3940.45,8100,555,143,106096530.00,81,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,50362,,BANKNIFTY,,2024-07-31,2024-07-31,46000.00,PE,BANKNIFTY24JUL46000PE,450.00,460.00,380.05,389.75,386.00,512.10,49424.05,389.75,7665,7455,638,444174354.00,358,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,48476,,BANKNIFTY,,2024-06-26,2024-06-26,48200.00,PE,BANKNIFTY24JUN48200PE,953.10,953.10,716.70,718.65,717.00,1077.20,49424.05,718.65,780,330,55,40451145.75,34,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,50435,,BANKNIFTY,,2024-07-31,2024-07-31,47800.00,CE,BANKNIFTY24JUL47800CE,0.00,0.00,0.00,2558.35,0.00,2558.35,49424.05,3339.15,0,0,0,0.00,0,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,49513,,BANKNIFTY,,2024-04-30,2024-04-30,47800.00,CE,BANKNIFTY2443047800CE,647.05,1729.05,647.05,1690.60,1703.10,577.65,49424.05,1690.60,68985,-54480,21053,15396522408.00,6715,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,56641,,BANKNIFTY,,2024-05-29,2024-05-29,48200.00,CE,BANKNIFTY24MAY48200CE,989.55,1712.20,989.55,1687.75,1675.80,922.65,49424.05,1687.75,13890,-18900,5302,3938072874.00,2037,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,46937,,BANKNIFTY,,2024-06-26,2024-06-26,47800.00,CE,BANKNIFTY24JUN47800CE,1861.10,2518.05,1821.15,2518.05,2518.05,1701.05,49424.05,2518.05,750,195,41,30735968.25,19,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,44162,,BANKNIFTY,,2024-05-15,2024-05-15,47800.00,CE,BANKNIFTY2451547800CE,1001.00,1730.00,1000.95,1730.00,1730.00,910.35,49424.05,1730.00,1515,-15,18,13252956.00,15,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,49531,,BANKNIFTY,,2024-04-30,2024-04-30,48200.00,CE,BANKNIFTY2443048200CE,400.05,1340.00,341.80,1306.90,1307.00,319.15,49424.05,1306.90,684165,-525240,593999,434700519837.75,182947,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,43560,,BANKNIFTY,,2024-05-08,2024-05-08,46000.00,CE,BANKNIFTY2450846000CE,2599.00,3352.45,2598.40,3352.45,3352.45,2301.00,49424.05,3506.95,1110,-60,79,57769230.00,25,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,46944,,BANKNIFTY,,2024-06-26,2024-06-26,47800.00,PE,BANKNIFTY24JUN47800PE,690.50,731.80,620.00,622.35,624.70,921.80,49424.05,622.35,1590,990,84,61053242.25,36,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,49461,,BANKNIFTY,,2024-04-30,2024-04-30,46000.00,CE,BANKNIFTY2443046000CE,2426.20,3508.00,2426.20,3465.15,3486.40,2187.90,49424.05,3465.15,42480,4245,1708,1262597570.25,1126,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,49462,,BANKNIFTY,,2024-04-30,2024-04-30,46000.00,PE,BANKNIFTY2443046000PE,4.80,5.85,1.95,4.45,3.05,6.60,49424.05,4.45,2333265,226425,1655871,1142645436957.00,234025,F1,15,,,,,
2024-04-29,2024-04-29,FO,NSE,IDO,43983,,BANKNIFTY,,2024-05-15,2024-05-15,46000.00,CE,BANKNIFTY2451546000CE,2750.00,3000.00,2750.00,3000.00,3000.00,2500.00,49424.05,3586.65,60,30,2,1466250.00,2,F1,15,,,,,
