INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,31-Aug-2023,0,XX,45048.95,45132.95,44885.3,44964.35,44964.35,133378,900337.88,1764330,27210,07-AUG-2023,
FUTIDX,BANKNIFTY,28-Sep-2023,0,XX,45325,45350,45130,45204.75,45204.75,4606,31252.74,248190,22920,07-AUG-2023,
FUTIDX,BANKNIFTY,26-Oct-2023,0,XX,45499.95,45579.95,45375.3,45445.4,45445.4,1498,10222.66,50520,5250,07-AUG-2023,
FUTIDX,NIFTY,31-Aug-2023,0,XX,19600,19684.05,19577,19661.05,19661.05,87313,857073.75,11173750,-229950,07-AUG-2023,
FUTIDX,NIFTY,28-Sep-2023,0,XX,19717.95,19789,19687.2,19767.55,19767.55,6092,60134.16,1592800,110300,07-AUG-2023,
FUTIDX,NIFTY,26-Oct-2023,0,XX,19754.4,19884,19754.4,19864.3,19864.3,1341,13302.28,186000,16350,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,38500,CE,6423.8,6423.8,6289.5,6289.5,6359.7,4,26.93,135,15,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,39000,CE,0,0,0,5600,5860,0,0,30,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,39500,CE,5419.65,5419.65,5352.7,5352.7,5360.25,6,40.39,0,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,40000,CE,4888.55,4888.55,4880,4887,4860.55,5,33.66,285,45,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,40500,CE,0,0,0,5161,4360.85,0,0,0,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,41000,CE,3933.05,3933.05,3800,3823.85,3823.85,35,235.48,1425,-75,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,41500,CE,0,0,0,3008.6,3361.45,0,0,135,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42000,CE,2925,2983.6,2775.85,2821.65,2821.65,458,3081.14,108585,-1260,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42100,CE,0,0,0,3693.55,2761.85,0,0,0,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42200,CE,2701.9,2701.9,2701,2701,2661.95,2,13.47,15,15,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42300,CE,0,0,0,3520.65,2562.1,0,0,0,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42400,CE,0,0,0,3435.3,2462.3,0,0,0,0,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42500,CE,2425,2448.25,2281,2328.95,2328.95,183,1231.61,9240,-255,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42600,CE,2293.7,2293.7,2293.7,2293.7,2262.9,1,6.73,15,15,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42700,CE,2187.5,2187.5,2107.65,2134.55,2163.35,11,74,285,90,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42800,CE,1997.25,2206.4,1978.6,1978.6,2064,9,60.55,315,60,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,42900,CE,1880.4,2075,1880.4,1920.7,1920.7,195,1310.14,1020,1020,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,43000,CE,1880.05,1995,1774.25,1833.55,1833.55,729,4907.71,19635,225,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,43100,CE,1870.8,1870.8,1683.7,1747.65,1767.75,7,47.09,105,30,07-AUG-2023,
OPTIDX,BANKNIFTY,10-Aug-2023,43200,CE,1685.05,1782.2,1581.9,1641.3,1641.3,136,916.08,1620,285,07-AUG-2023,
