INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,30-Jun-2022,0,XX,33610.05,33772,33542.3,33678.75,33678.75,123237,1036432.71,1200675,-293925,28-JUN-2022,
FUTIDX,BANKNIFTY,28-Jul-2022,0,XX,33700.1,33798.4,33575.15,33730.2,33730.2,51990,437771.86,1291400,271600,28-JUN-2022,
FUTIDX,BANKNIFTY,25-Aug-2022,0,XX,33885.75,33897.1,33682,33816.35,33816.35,3249,27436.46,145750,12050,28-JUN-2022,
FUTIDX,NIFTY,30-Jun-2022,0,XX,15779.7,15861.95,15712.35,15847.7,15847.7,184027,1452429.49,7795350,-692700,28-JUN-2022,
FUTIDX,NIFTY,28-Jul-2022,0,XX,15785,15865,15715.55,15847.35,15847.35,93485,737790.41,6714200,1988150,28-JUN-2022,
FUTIDX,NIFTY,25-Aug-2022,0,XX,15818.95,15895,15752,15880.95,15880.95,5849,46269.51,547750,42750,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,25500,CE,8140,8240,8140,8153.35,8153.35,8,67.39,4175,-50,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,27000,CE,6577.95,6700,6577.95,6650,6650,5,42.05,3850,25,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,28500,CE,0,0,0,4888.2,5150.3,0,0,775,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,28600,CE,0,0,0,4080.6,5050.35,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,28700,CE,0,0,0,3982.4,4950.35,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,28800,CE,0,0,0,3884.4,4850.4,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,28900,CE,0,0,0,3786.7,4750.4,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29000,CE,4585,4666.3,4560,4608.35,4650.45,8,67.21,1475,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29100,CE,0,0,0,4380.5,4550.45,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29200,CE,0,0,0,4293.65,4450.5,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29300,CE,0,0,0,4207.5,4350.55,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29400,CE,0,0,0,3583.75,4250.55,0,0,25,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29500,CE,4099.75,4199.05,4099.75,4199.05,4150.6,3,25.24,600,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29600,CE,0,0,0,4340.05,4050.6,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29700,CE,0,0,0,4254.7,3950.65,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29800,CE,0,0,0,3007.65,3850.65,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,29900,CE,0,0,0,3586.75,3750.7,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,30000,CE,3656.6,3750,3547.65,3672.1,3672.1,198,1665.03,14225,-2125,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,30100,CE,0,0,0,3340.05,3550.75,0,0,25,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,30200,CE,0,0,0,3838.25,3450.8,0,0,0,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,30300,CE,3417.3,3417.3,3249.4,3257.95,3350.8,4,33.6,25,0,28-JUN-2022,
OPTIDX,BANKNIFTY,30-Jun-2022,30400,CE,0,0,0,4352.6,3250.85,0,0,0,0,28-JUN-2022,
