INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-Aug-2022,0,XX,39760,39794.1,38862.45,39002.35,39002.35,185645,1819800.86,2488325,-119325,19-AUG-2022,
FUTIDX,BANKNIFTY,29-Sep-2022,0,XX,39941.4,39950,39055.55,39184,39184,25194,248030.04,721600,100175,19-AUG-2022,
FUTIDX,BANKNIFTY,27-Oct-2022,0,XX,40000,40052.4,39215.15,39345.65,39345.65,3574,35359.47,111425,6325,19-AUG-2022,
FUTIDX,NIFTY,25-Aug-2022,0,XX,17980,17989.95,17712.6,17759.5,17759.5,231394,2062787.5,10627100,-713350,19-AUG-2022,
FUTIDX,NIFTY,29-Sep-2022,0,XX,18057.35,18108.7,17800,17843.45,17843.45,45704,409620.89,3666600,582900,19-AUG-2022,
FUTIDX,NIFTY,27-Oct-2022,0,XX,18109,18111.25,17857.45,17897.95,17897.95,7919,71216.82,508550,50850,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,28600,CE,0,0,0,10887.6,10412.05,0,0,25,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,28700,CE,0,0,0,4528.8,10312.15,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,28800,CE,0,0,0,4447,10212.25,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,28900,CE,0,0,0,4365.85,10112.3,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29000,CE,0,0,0,10474,10012.4,0,0,2200,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29100,CE,0,0,0,4205.6,9912.5,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29200,CE,0,0,0,4126.55,9812.6,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29300,CE,0,0,0,4659.5,9712.7,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29400,CE,0,0,0,4662.1,9612.8,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29500,CE,0,0,0,10478.9,9512.85,0,0,775,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29600,CE,0,0,0,4500.15,9412.95,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29700,CE,0,0,0,4420.15,9313.05,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29800,CE,0,0,0,4340.8,9213.15,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,29900,CE,0,0,0,4262.15,9113.25,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30000,CE,9650,9650,8920,8966.7,8966.7,50,492.14,20925,-1050,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30100,CE,0,0,0,4106.9,8913.4,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30200,CE,0,0,0,4030.3,8813.5,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30300,CE,0,0,0,3954.45,8713.6,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30400,CE,0,0,0,3879.35,8613.7,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30500,CE,0,0,0,9150.2,8513.8,0,0,350,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30600,CE,0,0,0,4619.75,8413.85,0,0,0,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30700,CE,0,0,0,8482,8313.95,0,0,25,0,19-AUG-2022,
OPTIDX,BANKNIFTY,25-Aug-2022,30800,CE,0,0,0,3196.2,8214.05,0,0,25,0,19-AUG-2022,
