INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Jul-2021,0,XX,35273.95,35925,35273.95,35677.4,35677.4,143989,1284787.15,2018675,-114050,06-JUL-2021,
FUTIDX,BANKNIFTY,26-Aug-2021,0,XX,35251,36049.95,35251,35801.85,35801.85,3838,34366.86,95375,7850,06-JUL-2021,
FUTIDX,BANKNIFTY,30-Sep-2021,0,XX,35505.3,36210,35505.3,35952.35,35952.35,590,5307.9,10275,550,06-JUL-2021,
FUTIDX,NIFTY,29-Jul-2021,0,XX,15829.95,15930.6,15815.25,15837.45,15837.45,105115,834435.86,9540300,208100,06-JUL-2021,
FUTIDX,NIFTY,26-Aug-2021,0,XX,15903.55,15967,15860.1,15875.95,15875.95,4468,35556.9,513100,20550,06-JUL-2021,
FUTIDX,NIFTY,30-Sep-2021,0,XX,15825.35,16016.7,15825.35,15926.8,15926.8,909,7257.82,89400,10100,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28200,CE,7164.25,7630,7164.25,7630,7384.85,153,1356.3,150,150,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28300,CE,0,0,0,4495.2,7284.85,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28400,CE,0,0,0,4416.9,7184.9,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28500,CE,0,0,0,4616.8,7084.9,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28600,CE,0,0,0,4538.95,6984.9,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28700,CE,0,0,0,4461.8,6884.95,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28800,CE,0,0,0,4803,6784.95,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28900,CE,0,0,0,4726.75,6685,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29000,CE,0,0,0,4651.1,6585,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29100,CE,0,0,0,4576.15,6485,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29200,CE,0,0,0,4503,6385.05,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29300,CE,0,0,0,4429.25,6285.05,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29400,CE,0,0,0,4356.15,6185.1,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29500,CE,0,0,0,5274.55,6085.1,0,0,25,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29600,CE,0,0,0,4211.95,5985.1,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29700,CE,0,0,0,4140.9,5885.15,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29800,CE,0,0,0,4070.5,5785.15,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29900,CE,0,0,0,4000.8,5685.2,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30000,CE,0,0,0,3930.45,5585.2,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30100,CE,0,0,0,3862.25,5485.2,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30200,CE,0,0,0,3794.8,5385.25,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30300,CE,0,0,0,3728,5285.25,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30400,CE,0,0,0,3661.95,5185.3,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30500,CE,0,0,0,3596.55,5085.3,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30600,CE,0,0,0,3531.95,4985.3,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30700,CE,0,0,0,3468.05,4885.35,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30800,CE,0,0,0,3404.85,4785.35,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30900,CE,0,0,0,3342.4,4685.4,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31000,CE,0,0,0,3722.45,4585.4,0,0,25,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31100,CE,0,0,0,3219.7,4485.4,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31200,CE,0,0,0,3159.45,4385.45,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31300,CE,0,0,0,3099.9,4285.45,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31400,CE,0,0,0,3041.15,4185.5,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31500,CE,0,0,0,3300,4085.5,0,0,25,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31600,CE,0,0,0,2925.8,3985.55,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31700,CE,0,0,0,2869.25,3885.55,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31800,CE,0,0,0,2813.4,3785.55,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31900,CE,0,0,0,2758.3,3685.6,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32000,CE,0,0,0,2760,3585.6,0,0,100,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32100,CE,0,0,0,2650.35,3485.65,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32200,CE,3095.4,3435.3,3095.4,3336.15,3336.15,42,371.13,500,-425,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32300,CE,2966.7,3378.85,2966.7,3378.85,3285.7,3,26.65,50,50,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32400,CE,0,0,0,2493.95,3185.75,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32500,CE,2945,2945,2945,2945,3085.85,1,8.86,2075,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32600,CE,0,0,0,2393.25,2985.9,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32700,CE,0,0,0,2344.05,2886.05,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32800,CE,0,0,0,2295.55,2786.2,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32900,CE,0,0,0,2247.8,2686.4,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33000,CE,2320,2690,2320,2690,2586.7,30,265.9,3625,-225,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33100,CE,2318.25,2318.25,2318.25,2318.25,2487.1,1,8.85,25,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33200,CE,0,0,0,1903,2387.65,0,0,100,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33300,CE,0,0,0,1795.9,2288.4,0,0,25,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33400,CE,1949.05,2086.55,1949.05,2086.55,2189.4,7,61.99,75,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33500,CE,1607,2325.4,1606.95,2091.7,2091.7,205,1820.6,5625,-1075,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33600,CE,1819.55,2074.55,1819.55,2074.55,1992.45,4,35.55,450,-50,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33700,CE,1619.95,2002.35,1619.95,2002.35,1894.7,13,115.4,1475,-75,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33800,CE,1480,1862.7,1480,1710,1710,25,222.04,1000,-25,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,33900,CE,1439.35,1843.05,1423.1,1606.75,1606.75,12,106.45,650,-50,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34000,CE,1205.55,1820,1205.5,1577.7,1577.7,2032,18067.16,28525,-9400,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34100,CE,1203.8,1713.75,1203.8,1448.25,1448.25,111,988.02,8975,-1575,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34200,CE,1052.7,1616.2,1052.7,1441.05,1441.05,608,5403.41,6425,-2925,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34300,CE,959.5,1527.65,953.35,1281.25,1281.25,647,5740.93,12600,-1925,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34400,CE,767.6,1425,767.6,1174.1,1174.1,1015,9017.39,8450,-3050,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34500,CE,777,1340,729.65,1096.15,1096.15,14586,129638.8,138775,-109750,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34600,CE,659,1232.95,632.6,1012.3,1012.3,4024,35719.23,26750,-14600,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34700,CE,560.9,1136,540,914.1,914.1,19958,177214.86,72650,-61225,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34800,CE,484,1039.7,451,818.25,818.25,31366,278546.71,148875,-59900,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,34900,CE,397.85,945,373.15,725.1,725.1,40091,355881.65,40950,-65025,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35000,CE,330,851.9,282.05,627.75,627.75,385576,3428816.94,391750,-462825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35100,CE,236,759,236,546.15,546.15,209337,1859941.24,82725,-280775,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35200,CE,198.7,668.05,185.15,456.55,456.55,531497,4727434.03,196975,-472375,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35300,CE,172,580,133,374.75,374.75,683777,6087562.62,175850,-357550,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35400,CE,115,495.05,96.9,299.15,299.15,875648,7807514.3,220725,-249950,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35500,CE,79.9,414,66.9,233.2,233.2,1985730,17740830.24,923825,-407800,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35600,CE,58,341.1,44.95,175.95,175.95,1439504,12883527.06,664650,162825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35700,CE,35.15,273.55,28.95,134.2,134.2,1710633,15336876.06,814100,409075,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35800,CE,15.55,214.4,15.55,98.85,98.85,1314105,11802043.44,656350,211875,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,35900,CE,23.2,165,14.2,69.4,69.4,791475,7120888.87,559575,235825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36000,CE,14.7,124.9,11.8,48.65,48.65,1744885,15732016.12,1803225,298775,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36100,CE,11.7,94.4,8.3,32.9,32.9,550985,4978989.13,355525,64500,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36200,CE,6.3,67.8,6.3,23.6,23.6,520468,4714631.24,361875,51950,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36300,CE,9.7,49.95,6.25,17.3,17.3,374190,3398143.03,367125,92200,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36400,CE,5,37.15,4.85,12.75,12.75,266096,2422722.93,335900,200150,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36500,CE,6.5,28.9,5.6,10.6,10.6,695387,6348075.08,1132850,288750,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36600,CE,6,22.45,4.6,8.25,8.25,153180,1402068,276475,105075,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36700,CE,4.4,18.15,4.15,7.15,7.15,131431,1206227.55,198925,125550,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36800,CE,4.3,15,3.85,6.35,6.35,107632,990460.02,178100,37925,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,36900,CE,4.25,12.8,3.75,5.65,5.65,66404,612711,106350,55675,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37000,CE,4.9,11.2,3.7,5.25,5.25,401936,3718610.47,1108200,322250,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37100,CE,4.1,9.7,3.35,4.75,4.75,31998,296832.4,56375,9850,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37200,CE,4.15,8.3,3.05,4.2,4.2,26340,244998.55,77075,20175,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37300,CE,3.75,7.3,2.65,3.95,3.95,39112,364768.51,202950,181025,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37400,CE,3.65,6.7,2.75,3.65,3.65,15605,145925.31,30125,16275,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37500,CE,3.15,6.05,2.5,3.35,3.35,173678,1628412.61,452900,-110825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37600,CE,3.35,5.6,2.35,3.1,3.1,9502,89328.45,31625,26400,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37700,CE,3.3,5.4,2.35,3.3,3.3,5314,50089.65,18150,5350,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37800,CE,3.2,5.25,2.5,3.1,3.1,7973,75352.18,37950,17175,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,37900,CE,2.7,7.9,2.25,2.65,2.65,4635,43920.53,10450,7825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38000,CE,2.4,4.2,2.1,2.65,2.65,147414,1400548.53,612650,-29350,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38100,CE,2.75,4.05,2.05,2.7,2.7,3052,29072.8,19300,8150,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38200,CE,2.85,4.3,1.85,2.65,2.65,2233,21326.92,11925,7200,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38300,CE,3,4.75,1.9,2.65,2.65,1690,16183.04,7550,5200,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38400,CE,2.95,3.35,1.8,2.2,2.2,1177,11300,5200,-1600,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38500,CE,2.45,3.1,1.9,2.3,2.3,47572,457910.39,134975,-42075,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38600,CE,2.55,3,1.75,2.15,2.15,781,7537.15,8975,-700,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38700,CE,2.8,3.6,1.75,2.25,2.25,744,7198.7,9250,4825,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38800,CE,2.2,3.3,1.85,2.15,2.15,109,1057.37,1125,425,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,38900,CE,2.6,4.6,1.5,1.9,1.9,645,6273,2100,1475,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39000,CE,2.05,2.7,1.5,1.9,1.9,56757,553410.34,371850,7025,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39100,CE,1.9,4.1,1.4,1.75,1.75,998,9756,3550,2600,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39200,CE,0,0,0,630.8,0.1,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39300,CE,0,0,0,610.15,0.05,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39400,CE,2.2,3.65,1.35,1.9,1.9,852,8392.64,5400,4750,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39500,CE,2.15,2.5,1.5,1.85,1.85,34486,340566.08,126425,-23375,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,39600,CE,2,2.5,1.35,1.75,1.75,14853,147051.61,66600,-13375,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28200,PE,2.15,3.85,1.45,1.6,1.6,48808,344125.58,117450,53000,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28300,PE,2.4,3.4,1.7,1.9,1.9,1372,9707.78,4200,-2300,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28400,PE,2.45,3.5,1.65,1.75,1.75,874,6205.95,2300,1525,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28500,PE,2.85,3.65,1.5,1.65,1.65,19538,139221.11,62300,19000,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28600,PE,0,0,0,522.15,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28700,PE,0,0,0,544.4,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28800,PE,0,0,0,588.9,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,28900,PE,0,0,0,612,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29000,PE,2.4,4,1.55,1.9,1.9,12351,89553.11,30725,-20275,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29100,PE,0,0,0,660.1,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29200,PE,0,0,0,686.3,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29300,PE,0,0,0,711.9,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29400,PE,0,0,0,4.15,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29500,PE,2.85,4.8,1.75,2.3,2.3,7627,56254.76,21175,-175,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29600,PE,0,0,0,792.7,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29700,PE,0,0,0,820.95,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29800,PE,0,0,0,849.95,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,29900,PE,0,0,0,2.35,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30000,PE,2.6,4.6,1.85,2.8,2.8,28320,212423.43,126725,29300,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30100,PE,0,0,0,939.75,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30200,PE,0,0,0,971.6,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30300,PE,0,0,0,1004.2,0,0,0,0,0,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30400,PE,1.85,1.85,1.85,1.85,1.85,1,7.6,25,25,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30500,PE,3.35,4.95,2.2,3.05,3.05,14834,113122.86,27175,-11450,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30600,PE,4.5,4.95,2.9,3.75,3.75,107,818.65,850,450,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30700,PE,2.55,5.9,2.55,3.35,3.35,119,913.44,350,-150,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30800,PE,3.85,5.25,2.45,3.45,3.45,143,1101.23,1525,500,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,30900,PE,3.25,5.05,2.45,3.25,3.25,155,1197.53,1275,325,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31000,PE,3,5.15,2.3,3.3,3.3,36910,286089.7,144350,14275,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31100,PE,4.65,5.1,2.55,3.3,3.3,480,3732.51,2925,-275,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31200,PE,3.05,5.9,2.1,3.5,3.5,213,1661.62,4500,50,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31300,PE,3.7,5.3,2.1,3.2,3.2,155,1213.03,1350,-725,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31400,PE,3.2,5.25,2.45,3.3,3.3,283,2221.84,2725,175,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31500,PE,2.9,5.8,2.4,3.4,3.4,41117,323841.03,153500,-29200,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31600,PE,5.15,6.8,2.45,4,4,1436,11346.06,1225,-1800,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31700,PE,3.65,6.95,3.1,3.7,3.7,1026,8132.21,5075,-375,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31800,PE,3.9,6.05,2.4,3.55,3.55,2277,18104.82,4125,1525,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,31900,PE,3.65,5.8,2.5,3.25,3.25,1218,9714.93,9575,-2650,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32000,PE,3.7,6.45,2.85,4.05,4.05,115516,924270.51,382450,-28375,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32100,PE,8.2,9.1,3.2,4.15,4.15,2919,23428.8,14100,-3250,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32200,PE,3.9,6.9,3.15,4.3,4.3,3064,24669.12,14125,-1625,06-JUL-2021,
OPTIDX,BANKNIFTY,08-Jul-2021,32300,PE,4.2,6.85,3.15,4.4,4.4,2889,23332.5,14500,-475,06-JUL-2021,
