TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-26,2024-07-26,FO,NSE,IDO,40746,,BANKNIFTY,,2024-08-07,2024-08-07,48000.00,PE,BANKNIFTY2480748000PE,35.10,45.00,15.00,16.30,15.00,30.55,51295.95,16.30,77475,12150,18030,12987757310.25,6234,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,64201,,BANKNIFTY,,2024-09-25,2024-09-25,48000.00,CE,BANKNIFTY24SEP48000CE,3553.20,3981.00,3530.00,3981.00,3981.00,3702.00,51295.95,4326.05,4665,60,33,25598876.25,23,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,50959,,BANKNIFTY,,2024-09-04,2024-09-04,52800.00,PE,BANKNIFTY2490452800PE,0.00,0.00,0.00,2100.50,0.00,2100.50,51295.95,2086.40,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,61084,,BANKNIFTY,,2025-03-26,2025-03-26,48000.00,CE,BANKNIFTY25MAR48000CE,0.00,0.00,0.00,4654.60,0.00,4654.60,51295.95,6897.70,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,50249,,BANKNIFTY,,2024-08-07,2024-08-07,52800.00,CE,BANKNIFTY2480752800CE,70.00,116.55,55.55,99.80,99.00,76.80,51295.95,99.80,32115,9585,11017,8739680304.00,4255,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,61085,,BANKNIFTY,,2025-03-26,2025-03-26,48000.00,PE,BANKNIFTY25MAR48000PE,0.00,0.00,0.00,800.00,800.00,800.00,51295.95,1327.75,300,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,58389,,BANKNIFTY,,2024-08-21,2024-08-21,48000.00,PE,BANKNIFTY2482148000PE,0.00,0.00,0.00,126.50,0.00,126.50,51295.95,149.30,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,48114,,BANKNIFTY,,2024-08-28,2024-08-28,52800.00,PE,BANKNIFTY24AUG52800PE,1700.00,1700.00,1582.55,1592.70,1609.45,1845.80,51295.95,1592.70,3480,30,14,11430360.00,9,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,58498,,BANKNIFTY,,2024-08-21,2024-08-21,52900.00,CE,BANKNIFTY2482152900CE,0.00,0.00,0.00,1353.95,0.00,1353.95,51295.95,645.80,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,50656,,BANKNIFTY,,2024-07-31,2024-07-31,52900.00,PE,BANKNIFTY24JUL52900PE,2010.35,2199.90,1576.90,1647.05,1681.20,1985.10,51295.95,1647.05,20685,-60,123,101011238.25,78,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,58499,,BANKNIFTY,,2024-08-21,2024-08-21,52900.00,PE,BANKNIFTY2482152900PE,0.00,0.00,0.00,1488.65,0.00,1488.65,51295.95,1983.35,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,50961,,BANKNIFTY,,2024-09-04,2024-09-04,52900.00,PE,BANKNIFTY2490452900PE,0.00,0.00,0.00,2162.60,0.00,2162.60,51295.95,2149.25,0,0,0,0.00,0,F1,15,,,,,
2024-07-26,2024-07-26,FO,NSE,IDO,51020,,BANKNIFTY,,2024-08-14,2024-08-14,43500.00,CE,BANKNIFTY2481443500CE,0.00,0.00,0.00,8995.60,0.00,8995.60,51295.95,7956.40,0,0,0,0.00,0,F1,15,,,,,
