INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,24-Nov-2022,0,XX,41580,41598.3,41232.5,41312.7,41312.7,110079,1139213.29,1843025,43400,02-NOV-2022,
FUTIDX,BANKNIFTY,29-Dec-2022,0,XX,41779.7,41779.7,41412,41478.35,41478.35,3968,41230.61,266850,6425,02-NOV-2022,
FUTIDX,BANKNIFTY,25-Jan-2023,0,XX,41806.25,41909.55,41580,41630.75,41630.75,1133,11813.08,25825,4275,02-NOV-2022,
FUTIDX,NIFTY,24-Nov-2022,0,XX,18227,18229.45,18117.05,18146.75,18146.75,115697,1050402,11298800,-882800,02-NOV-2022,
FUTIDX,NIFTY,29-Dec-2022,0,XX,18280.5,18287.75,18182.05,18210.85,18210.85,8377,76318.74,1223650,51300,02-NOV-2022,
FUTIDX,NIFTY,25-Jan-2023,0,XX,18323.6,18327.1,18236,18268.3,18268.3,1916,17508.21,155850,14250,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,30500,CE,0,0,0,10340.8,10652,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,31000,CE,0,0,0,10350,10152.1,0,0,25,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,31500,CE,0,0,0,9349.95,9652.2,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,32000,CE,0,0,0,8855.7,9152.25,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,32500,CE,0,0,0,8362.9,8652.35,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,33000,CE,0,0,0,7872.05,8152.45,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,33500,CE,0,0,0,7384.1,7652.55,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,34000,CE,0,0,0,7395.3,7152.6,0,0,50,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,34500,CE,0,0,0,6421.2,6652.7,0,0,0,0,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,35000,CE,6325,6380,6190,6190,6190,21,217.05,625,-175,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,35500,CE,5920,5931.05,5690,5690,5652.9,17,175.87,150,-275,02-NOV-2022,
OPTIDX,BANKNIFTY,03-Nov-2022,35600,CE,0,0,0,4364.15,5552.9,0,0,0,0,02-NOV-2022,
