INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Mar-2023,0,XX,40944.95,41050,40462.5,40614.5,40614.5,184415,1874086.27,2318625,20975,10-MAR-2023,
FUTIDX,BANKNIFTY,27-Apr-2023,0,XX,41222.05,41225.3,40692.2,40839.9,40839.9,13899,142034.81,1497100,21950,10-MAR-2023,
FUTIDX,BANKNIFTY,25-May-2023,0,XX,41370,41370,40813,40957.15,40957.15,4787,49069.76,1240300,17750,10-MAR-2023,
FUTIDX,NIFTY,29-Mar-2023,0,XX,17489.8,17489.9,17367,17452.55,17452.55,180468,1573336.49,11550200,658150,10-MAR-2023,
FUTIDX,NIFTY,27-Apr-2023,0,XX,17621.85,17621.85,17477,17560.05,17560.05,13754,120617.29,1721550,-39900,10-MAR-2023,
FUTIDX,NIFTY,25-May-2023,0,XX,17711,17733.25,17541.05,17621.2,17621.2,4946,43529.83,780550,4750,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,35000,CE,0,0,0,6806.5,5526.45,0,0,0,0,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,35500,CE,0,0,0,6317.9,5027.05,0,0,0,0,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,36000,CE,0,0,0,5833.6,4527.65,0,0,0,0,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,36500,CE,0,0,0,5355.45,4028.35,0,0,0,0,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,37000,CE,3509,3509,3509,3509,3509,1,10.12,75,25,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,37500,CE,0,0,0,3900,3032.2,0,0,25,0,10-MAR-2023,
OPTIDX,BANKNIFTY,16-Mar-2023,37900,CE,0,0,0,4068,2637.45,0,0,0,0,10-MAR-2023,
