TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-02-23,2026-02-23,FO,NSE,IDO,67815,,BANKNIFTY,,2026-04-28,2026-04-28,62000.00,PE,BANKNIFTY26APR62000PE,1210.05,1330.00,1140.60,1213.15,1230.00,1269.55,61264.25,1213.15,39930,1140,681,1291720107.00,258,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,58513,,BANKNIFTY,,2026-03-30,2026-03-30,46500.00,PE,BANKNIFTY26MAR46500PE,0.00,0.00,0.00,901.50,0.00,901.50,61264.25,0.05,0,0,0,0.00,0,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,60246,,BANKNIFTY,,2026-02-24,2026-02-24,60100.00,PE,BANKNIFTY26FEB60100PE,73.10,73.20,28.80,33.00,31.10,79.45,61264.25,33.00,336540,135180,85170,153674371020.00,52331,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,60395,,BANKNIFTY,,2026-02-24,2026-02-24,62900.00,PE,BANKNIFTY26FEB62900PE,0.00,0.00,0.00,3684.10,3684.10,3684.10,61264.25,1626.30,60,0,0,0.00,0,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,60415,,BANKNIFTY,,2026-02-24,2026-02-24,63700.00,PE,BANKNIFTY26FEB63700PE,0.00,0.00,0.00,2534.35,2534.35,2534.35,61264.25,2426.15,30,0,0,0.00,0,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,60421,,BANKNIFTY,,2026-02-24,2026-02-24,64000.00,PE,BANKNIFTY26FEB64000PE,2650.00,2950.00,2531.25,2771.15,2780.35,2838.40,61264.25,2771.15,15810,-6540,336,673233456.00,170,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,60522,,BANKNIFTY,,2026-02-24,2026-02-24,66000.00,PE,BANKNIFTY26FEB66000PE,4700.00,5080.60,4700.00,4795.75,4739.00,4850.00,61264.25,4795.75,3360,-240,22,46750981.50,20,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,58527,,BANKNIFTY,,2026-03-30,2026-03-30,51000.00,PE,BANKNIFTY26MAR51000PE,14.00,15.95,11.65,12.95,12.90,15.70,61264.25,12.95,78030,8190,962,1472246416.50,518,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,58533,,BANKNIFTY,,2026-03-30,2026-03-30,52500.00,PE,BANKNIFTY26MAR52500PE,23.00,23.00,19.00,19.20,19.05,23.65,61264.25,19.20,7420,-205,37,58297126.50,21,F1,30,,,,,
2026-02-23,2026-02-23,FO,NSE,IDO,52423,,BANKNIFTY,,2026-03-30,2026-03-30,53800.00,PE,BANKNIFTY26MAR53800PE,0.00,0.00,0.00,119.00,119.00,119.00,61264.25,0.30,150,0,0,0.00,0,F1,30,,,,,
