INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,25-May-2023,0,XX,43757.2,44075,43630.05,43999.8,43999.8,86543,950339.88,2321975,79275,15-MAY-2023,
FUTIDX,BANKNIFTY,29-Jun-2023,0,XX,43799,44169.65,43749.05,44096.45,44096.45,10352,114000.61,553250,104525,15-MAY-2023,
FUTIDX,BANKNIFTY,27-Jul-2023,0,XX,43941.95,44220.4,43872.35,44155.75,44155.75,2628,17387.49,91980,10875,15-MAY-2023,
FUTIDX,NIFTY,25-May-2023,0,XX,18300,18473.1,18288,18417.55,18417.55,104282,959960.85,11702650,176800,15-MAY-2023,
FUTIDX,NIFTY,29-Jun-2023,0,XX,18360.05,18525,18349.1,18473.95,18473.95,10906,100722.93,1299000,101200,15-MAY-2023,
FUTIDX,NIFTY,27-Jul-2023,0,XX,18403,18582,18403,18535.4,18535.4,3256,30171.87,214600,15800,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,36000,CE,0,0,0,6369.85,8093.2,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,36500,CE,0,0,0,7332.3,7593.45,0,0,75,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,37000,CE,0,0,0,6400,7093.75,0,0,150,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,37500,CE,0,0,0,4918.3,6594.05,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,38000,CE,0,0,0,5850,6094.35,0,0,125,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,38500,CE,0,0,0,3992.4,5594.65,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39000,CE,0,0,0,4500,5094.95,0,0,425,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39500,CE,4561.4,4561.4,4561.4,4561.4,4595.25,1,11.01,300,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39600,CE,4418.95,4418.95,4381.1,4389.4,4389.4,5,54.99,125,125,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39700,CE,0,0,0,2964.15,4395.35,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39800,CE,4205.25,4205.25,4205.25,4205.25,4295.4,1,11,25,25,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,39900,CE,4153.6,4153.6,4122.7,4122.7,4122.7,2,22.01,50,50,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40000,CE,3773,4031.2,3773,3980,3980,19,208.96,6650,200,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40100,CE,0,0,0,2649.15,3995.6,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40200,CE,3750,3857.6,3597.2,3825.65,3825.65,9,98.93,225,125,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40300,CE,0,0,0,2497.85,3795.7,0,0,0,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40400,CE,3600,3600,3586.1,3586.1,3695.75,2,21.99,175,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40500,CE,3283.4,3554.8,3283.4,3550,3595.8,8,87.94,4425,150,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40600,CE,3491.5,3491.5,3491.5,3491.5,3495.9,1,11.02,75,25,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40700,CE,0,0,0,2733.55,3395.95,0,0,325,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40800,CE,2740.35,2740.35,2740.35,2740.35,3296,1,10.88,50,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,40900,CE,3121.3,3159.75,3121.3,3159.75,3196.1,2,22.02,50,50,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41000,CE,2757,3022.5,2731.85,3004.75,3004.75,52,570.78,11650,-250,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41100,CE,0,0,0,2327.7,2996.25,0,0,200,0,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41200,CE,2385.7,2883.3,2385.65,2847.3,2896.4,9,98.66,425,125,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41300,CE,2389.85,2750,2389.85,2690,2796.55,5,54.89,300,50,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41400,CE,2453.55,2453.55,2453.55,2453.55,2696.7,1,10.96,425,25,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41500,CE,2194.75,2573.05,2194.75,2501.6,2501.6,200,2197.66,26200,275,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41600,CE,2450,2476.2,2441.5,2457.1,2497.3,8,88.1,450,100,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41700,CE,2390,2390,2317.05,2351.15,2351.15,5,55.07,2925,-25,15-MAY-2023,
OPTIDX,BANKNIFTY,18-May-2023,41800,CE,1946.85,2220.2,1946.8,2212.9,2212.9,81,890.84,7725,-1700,15-MAY-2023,
