TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04
2024-03-04,2024-03-04,FO,NSE,IDO,52237,,BANKNIFTY,,2024-03-27,2024-03-27,48000.00,PE,BANKNIFTY24MAR48000PE,1010.00,1144.40,942.20,974.25,959.35,1029.35,47456.10,974.25,211515,25890,15969,11743776700.50,5176,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,54026,,BANKNIFTY,,2024-04-03,2024-04-03,48000.00,CE,BANKNIFTY2440348000CE,845.00,850.00,746.00,841.75,810.85,845.00,47456.10,841.75,900,360,42,30749024.25,22,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,59522,,BANKNIFTY,,2024-06-26,2024-06-26,48000.00,CE,BANKNIFTY24JUN48000CE,2321.50,2396.80,2189.90,2333.30,2275.00,2321.50,47456.10,2333.30,38325,555,83,62598867.75,51,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,64201,,BANKNIFTY,,2024-09-25,2024-09-25,48000.00,CE,BANKNIFTY24SEP48000CE,0.00,0.00,0.00,3100.00,3100.00,3100.00,47456.10,2946.70,825,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,54027,,BANKNIFTY,,2024-04-03,2024-04-03,48000.00,PE,BANKNIFTY2440348000PE,1159.00,1165.00,1132.10,1132.10,1132.10,1554.35,47456.10,1029.90,165,165,12,8846933.25,7,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41927,,BANKNIFTY,,2024-03-13,2024-03-13,48000.00,CE,BANKNIFTY2431348000CE,367.25,404.25,257.65,309.65,309.60,367.25,47456.10,309.65,322800,139035,75895,55011627969.00,23711,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,39374,,BANKNIFTY,,2024-03-06,2024-03-06,48000.00,CE,BANKNIFTY2430648000CE,90.10,158.00,58.50,84.80,77.25,136.80,47456.10,84.80,2244990,246030,3527553,2544769251285.00,752382,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67527,,BANKNIFTY,,2024-04-24,2024-04-24,48000.00,PE,BANKNIFTY24APR48000PE,1269.00,1369.00,1210.00,1260.65,1240.00,1271.95,47456.10,1260.65,28275,7890,2567,1897705918.50,678,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41478,,BANKNIFTY,,2024-03-20,2024-03-20,48000.00,PE,BANKNIFTY2432048000PE,950.00,1089.00,876.65,917.90,896.00,965.25,47456.10,917.90,945,-990,381,279807458.25,133,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67526,,BANKNIFTY,,2024-04-24,2024-04-24,48000.00,CE,BANKNIFTY24APR48000CE,1250.20,1292.55,1136.00,1237.25,1245.00,1250.20,47456.10,1237.25,37095,12255,2070,1527892356.00,707,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,64202,,BANKNIFTY,,2024-09-25,2024-09-25,48000.00,PE,BANKNIFTY24SEP48000PE,1940.00,1940.00,1940.00,1940.00,1940.00,1940.00,47456.10,1704.95,105,0,1,749100.00,1,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56638,,BANKNIFTY,,2024-05-29,2024-05-29,48000.00,PE,BANKNIFTY24MAY48000PE,1700.00,1750.00,1650.00,1660.00,1660.00,2336.65,47456.10,1660.00,525,525,37,27566652.75,32,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,38970,,BANKNIFTY,,2024-03-06,2024-03-06,42900.00,PE,BANKNIFTY2430642900PE,3.60,4.30,2.45,2.90,3.20,4.85,47456.10,2.90,55815,-38895,14983,9642242881.50,3953,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41889,,BANKNIFTY,,2024-03-13,2024-03-13,47000.00,CE,BANKNIFTY2431347000CE,899.85,953.60,715.20,838.85,850.20,894.10,47456.10,838.85,184365,32130,26781,19211327449.50,9377,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41890,,BANKNIFTY,,2024-03-13,2024-03-13,47000.00,PE,BANKNIFTY2431347000PE,390.00,464.95,308.45,328.30,321.80,396.60,47456.10,328.30,238665,71505,62322,44291424194.25,19991,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67422,,BANKNIFTY,,2024-04-24,2024-04-24,42900.00,CE,BANKNIFTY24APR42900CE,5065.65,5083.10,5065.65,5083.10,5083.10,3367.10,47456.10,4995.95,30,30,2,1439231.25,2,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41675,,BANKNIFTY,,2024-03-13,2024-03-13,42900.00,PE,BANKNIFTY2431342900PE,13.70,13.70,12.75,12.75,12.75,15.75,47456.10,0.05,2550,15,2,1287396.75,2,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56618,,BANKNIFTY,,2024-05-29,2024-05-29,47000.00,PE,BANKNIFTY24MAY47000PE,1300.00,1362.00,1209.25,1276.50,1275.00,1309.65,47456.10,1276.50,6375,3240,400,289735172.25,254,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,66698,,BANKNIFTY,,2024-03-27,2024-03-27,47000.00,CE,BANKNIFTY24MAR47000CE,1262.25,1325.45,1095.90,1235.70,1227.15,1262.25,47456.10,1235.70,344970,-23640,23136,16734110118.75,10182,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,35030,,BANKNIFTY,,2024-03-27,2024-03-27,42900.00,CE,BANKNIFTY24MAR42900CE,0.00,0.00,0.00,2789.20,2789.20,2789.20,47456.10,4741.05,345,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41669,,BANKNIFTY,,2024-03-13,2024-03-13,42900.00,CE,BANKNIFTY2431342900CE,0.00,0.00,0.00,4273.00,4273.00,4273.00,47456.10,4627.45,150,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,38969,,BANKNIFTY,,2024-03-06,2024-03-06,42900.00,CE,BANKNIFTY2430642900CE,0.00,0.00,0.00,4060.00,4060.00,4060.00,47456.10,4571.95,45,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67507,,BANKNIFTY,,2024-04-24,2024-04-24,47000.00,PE,BANKNIFTY24APR47000PE,840.45,925.00,805.00,822.20,820.80,846.75,47456.10,822.20,31380,480,1351,969787143.75,791,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41390,,BANKNIFTY,,2024-03-20,2024-03-20,47000.00,CE,BANKNIFTY2432047000CE,1105.85,1175.45,941.65,1067.60,1075.00,1105.85,47456.10,1067.60,12150,1425,837,603412262.25,413,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67626,,BANKNIFTY,,2024-04-24,2024-04-24,51000.00,CE,BANKNIFTY24APR51000CE,280.00,293.65,240.30,263.80,264.25,284.25,47456.10,263.80,18165,-3075,1777,1366406574.00,582,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67069,,BANKNIFTY,,2024-12-24,2024-12-24,51000.00,CE,BANKNIFTY24DEC51000CE,0.00,0.00,0.00,4181.70,0.00,4181.70,47456.10,2387.15,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,47681,,BANKNIFTY,,2024-03-20,2024-03-20,51000.00,PE,BANKNIFTY2432051000PE,0.00,0.00,0.00,4797.10,0.00,4797.10,47456.10,3406.25,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,64205,,BANKNIFTY,,2024-09-25,2024-09-25,51000.00,CE,BANKNIFTY24SEP51000CE,1725.00,1725.00,1711.00,1711.00,1711.00,1450.05,47456.10,1610.20,435,0,3,2372205.00,2,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67070,,BANKNIFTY,,2024-12-24,2024-12-24,51000.00,PE,BANKNIFTY24DEC51000PE,0.00,0.00,0.00,3101.75,0.00,3101.75,47456.10,3223.30,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,54177,,BANKNIFTY,,2024-04-03,2024-04-03,51000.00,CE,BANKNIFTY2440351000CE,82.90,90.00,82.90,89.90,89.90,219.70,47456.10,78.70,705,705,47,36017463.00,8,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56698,,BANKNIFTY,,2024-05-29,2024-05-29,51000.00,PE,BANKNIFTY24MAY51000PE,0.00,0.00,0.00,4457.15,0.00,4457.15,47456.10,3277.45,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,67627,,BANKNIFTY,,2024-04-24,2024-04-24,51000.00,PE,BANKNIFTY24APR51000PE,3294.95,3378.80,3199.85,3267.35,3270.35,3313.90,47456.10,3267.35,1305,990,79,64289775.00,20,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,64206,,BANKNIFTY,,2024-09-25,2024-09-25,51000.00,PE,BANKNIFTY24SEP51000PE,0.00,0.00,0.00,5433.10,0.00,5433.10,47456.10,3256.85,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56697,,BANKNIFTY,,2024-05-29,2024-05-29,51000.00,CE,BANKNIFTY24MAY51000CE,0.00,0.00,0.00,504.10,0.00,504.10,47456.10,538.25,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,39150,,BANKNIFTY,,2024-03-06,2024-03-06,45200.00,CE,BANKNIFTY2430645200CE,2142.45,2308.25,1992.65,2241.55,2188.65,2166.85,47456.10,2241.55,8310,-330,51,36276108.00,30,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,53869,,BANKNIFTY,,2024-04-03,2024-04-03,45200.00,CE,BANKNIFTY2440345200CE,0.00,0.00,0.00,2614.20,0.00,2614.20,47456.10,2635.55,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56578,,BANKNIFTY,,2024-05-29,2024-05-29,45200.00,PE,BANKNIFTY24MAY45200PE,0.00,0.00,0.00,1001.70,0.00,1001.70,47456.10,420.10,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,53803,,BANKNIFTY,,2024-04-03,2024-04-03,43700.00,CE,BANKNIFTY2440343700CE,0.00,0.00,0.00,3842.30,0.00,3842.30,47456.10,4021.80,0,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,40992,,BANKNIFTY,,2024-03-20,2024-03-20,43700.00,CE,BANKNIFTY2432043700CE,0.00,0.00,0.00,2658.35,2658.35,2658.35,47456.10,3888.20,180,0,0,0.00,0,F1,15,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,40087,,NIFTY,,2024-12-26,2024-12-26,15000.00,PE,NIFTY24DEC15000PE,0.00,0.00,0.00,3.05,3.05,3.05,22405.60,0.05,28400,0,0,0.00,0,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,40091,,NIFTY,,2025-06-26,2025-06-26,15000.00,PE,NIFTY25JUN15000PE,0.00,0.00,0.00,134.00,134.00,134.00,22405.60,0.15,1800,0,0,0.00,0,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,53595,,NIFTY,,2027-12-30,2027-12-30,15000.00,PE,NIFTY27DEC15000PE,0.00,0.00,0.00,27.80,27.80,27.80,22405.60,3.65,350,0,0,0.00,0,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,60317,,NIFTY,,2024-03-28,2024-03-28,15000.00,CE,NIFTY24MAR15000CE,7430.00,7520.30,7430.00,7519.10,7519.10,7000.00,22405.60,7472.05,24100,-100,5,5625492.50,5,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,56974,,NIFTY,,2024-05-30,2024-05-30,23900.00,PE,NIFTY24MAY23900PE,0.00,0.00,0.00,1654.75,0.00,1654.75,22405.60,1277.65,0,0,0,0.00,0,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,44047,,NIFTY,,2024-03-14,2024-03-14,23900.00,PE,NIFTY2431423900PE,0.00,0.00,0.00,2024.50,0.00,2024.50,22405.60,1450.40,0,0,0,0.00,0,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,46389,,NIFTY,,2024-03-21,2024-03-21,21200.00,PE,NIFTY2432121200PE,23.40,23.55,15.45,18.15,18.00,105.60,22405.60,18.15,9200,9200,284,301321730.00,63,F1,50,,,,,
2024-03-04,2024-03-04,FO,NSE,IDO,41851,,NIFTY,,2024-03-07,2024-03-07,23900.00,PE,NIFTY2430723900PE,0.00,0.00,0.00,1450.00,1450.00,1450.00,22405.60,1481.15,450,0,0,0.00,0,F1,50,,,,,
