INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,29-Jun-2023,0,XX,44242,44411,44202.7,44286.15,44286.15,75441,836173.13,2303275,80175,05-JUN-2023,
FUTIDX,BANKNIFTY,27-Jul-2023,0,XX,44310.05,44520,44310.05,44409.15,44409.15,5866,39116.24,251895,15540,05-JUN-2023,
FUTIDX,BANKNIFTY,31-Aug-2023,0,XX,44500,44699,44500,44568.25,44568.25,1448,9690.07,42600,660,05-JUN-2023,
FUTIDX,NIFTY,29-Jun-2023,0,XX,18700.2,18729,18676.6,18696.65,18696.65,72121,674559.29,9162450,80850,05-JUN-2023,
FUTIDX,NIFTY,27-Jul-2023,0,XX,18770.4,18803.65,18753.75,18774.7,18774.7,4593,43134.27,735500,-13400,05-JUN-2023,
FUTIDX,NIFTY,31-Aug-2023,0,XX,18852.55,18885,18840,18861.45,18861.45,1466,13829.65,201100,9300,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,36500,CE,0,0,0,7657.25,7622.7,0,0,50,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,37000,CE,0,0,0,6887.6,7123,0,0,50,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,37500,CE,0,0,0,6459.25,6623.25,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,38000,CE,0,0,0,5972.45,6123.55,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,38500,CE,0,0,0,5490.85,5623.85,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,39000,CE,0,0,0,4950,5124.15,0,0,125,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,39500,CE,0,0,0,4574.9,4624.4,0,0,850,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40000,CE,4255,4255,4224.6,4224.6,4224.6,8,88.47,2875,-100,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40200,CE,0,0,0,3960,3924.85,0,0,200,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40300,CE,0,0,0,3833.85,3824.9,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40400,CE,0,0,0,3747,3724.95,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40500,CE,3755,3755,3660,3660,3660,2,22.1,2100,-50,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40600,CE,0,0,0,3600,3525.05,0,0,100,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40700,CE,0,0,0,3400,3425.1,0,0,25,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40800,CE,0,0,0,2999,3325.2,0,0,75,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,40900,CE,0,0,0,3323.75,3225.25,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41000,CE,3211.35,3275,3211.35,3275,3125.3,13,143.84,4875,-25,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41100,CE,0,0,0,2930,3025.4,0,0,250,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41200,CE,0,0,0,2777.5,2925.5,0,0,125,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41300,CE,0,0,0,3000,2825.6,0,0,0,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41400,CE,0,0,0,2500,2725.75,0,0,25,0,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41500,CE,2715.3,2785.35,2715.3,2770.75,2625.95,33,365.11,18325,100,05-JUN-2023,
OPTIDX,BANKNIFTY,08-Jun-2023,41600,CE,0,0,0,2396.6,2526.15,0,0,350,0,05-JUN-2023,
