TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-04,2025-06-04,FO,NSE,IDO,57644,,BANKNIFTY,,2025-06-26,2025-06-26,47200.00,CE,BANKNIFTY25JUN47200CE,0.00,0.00,0.00,8127.00,8127.00,8127.00,55676.85,8658.75,60,0,0,0.00,0,F1,30,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,48306,,BANKNIFTY,,2025-06-26,2025-06-26,46500.00,CE,BANKNIFTY25JUN46500CE,0.00,0.00,0.00,4499.35,4499.35,4499.35,55676.85,9355.95,270,0,0,0.00,0,F1,30,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,57624,,BANKNIFTY,,2025-06-26,2025-06-26,46200.00,CE,BANKNIFTY25JUN46200CE,0.00,0.00,0.00,7930.00,7930.00,7930.00,55676.85,9654.75,120,0,0,0.00,0,F1,30,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66569,,BANKNIFTY,,2025-08-28,2025-08-28,54200.00,PE,BANKNIFTY25AUG54200PE,0.00,0.00,0.00,1234.35,0.00,1234.35,55676.85,1132.75,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66581,,BANKNIFTY,,2025-08-28,2025-08-28,54600.00,PE,BANKNIFTY25AUG54600PE,1040.00,1040.00,1040.00,1040.00,1040.00,1050.00,55676.85,1275.20,0,-35,1,1947400.00,1,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66728,,BANKNIFTY,,2025-08-28,2025-08-28,55000.00,PE,BANKNIFTY25AUG55000PE,1130.00,1199.00,1080.00,1080.00,1080.00,1120.35,55676.85,1429.10,3010,315,31,60896536.75,22,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66785,,BANKNIFTY,,2025-08-28,2025-08-28,55300.00,PE,BANKNIFTY25AUG55300PE,0.00,0.00,0.00,1249.50,1249.50,1249.50,55676.85,1552.10,35,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66787,,BANKNIFTY,,2025-08-28,2025-08-28,55400.00,PE,BANKNIFTY25AUG55400PE,0.00,0.00,0.00,1708.05,0.00,1708.05,55676.85,1594.55,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66858,,BANKNIFTY,,2025-08-28,2025-08-28,56200.00,PE,BANKNIFTY25AUG56200PE,0.00,0.00,0.00,1600.00,1600.00,1600.00,55676.85,1960.50,35,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66947,,BANKNIFTY,,2025-08-28,2025-08-28,57100.00,PE,BANKNIFTY25AUG57100PE,0.00,0.00,0.00,2550.95,0.00,2550.95,55676.85,2427.60,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,67152,,BANKNIFTY,,2025-08-28,2025-08-28,58800.00,PE,BANKNIFTY25AUG58800PE,0.00,0.00,0.00,3588.75,0.00,3588.75,55676.85,3464.40,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,67339,,BANKNIFTY,,2025-08-28,2025-08-28,60400.00,PE,BANKNIFTY25AUG60400PE,0.00,0.00,0.00,4727.20,0.00,4727.20,55676.85,4608.80,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,67401,,BANKNIFTY,,2025-08-28,2025-08-28,61000.00,PE,BANKNIFTY25AUG61000PE,0.00,0.00,0.00,5185.65,0.00,5185.65,55676.85,5070.50,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,67448,,BANKNIFTY,,2025-08-28,2025-08-28,63000.00,PE,BANKNIFTY25AUG63000PE,0.00,0.00,0.00,6830.95,0.00,6830.95,55676.85,6729.75,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,60104,,BANKNIFTY,,2025-12-24,2025-12-24,40500.00,PE,BANKNIFTY25DEC40500PE,0.00,0.00,0.00,255.95,0.00,255.95,55676.85,19.15,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,60108,,BANKNIFTY,,2025-12-24,2025-12-24,42000.00,PE,BANKNIFTY25DEC42000PE,0.00,0.00,0.00,386.65,0.00,386.65,55676.85,39.75,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,58507,,BANKNIFTY,,2026-03-26,2026-03-26,42000.00,PE,BANKNIFTY26MAR42000PE,0.00,0.00,0.00,295.05,0.00,295.05,55676.85,99.10,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,58657,,BANKNIFTY,,2026-03-26,2026-03-26,61500.00,PE,BANKNIFTY26MAR61500PE,0.00,0.00,0.00,7582.50,0.00,7582.50,55676.85,5507.35,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66554,,BANKNIFTY,,2025-08-28,2025-08-28,54000.00,PE,BANKNIFTY25AUG54000PE,820.00,861.00,752.00,775.00,775.00,810.00,55676.85,775.00,3465,-175,45,86286350.50,29,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66538,,BANKNIFTY,,2025-08-28,2025-08-28,53400.00,PE,BANKNIFTY25AUG53400PE,0.00,0.00,0.00,973.00,0.00,973.00,55676.85,881.10,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66474,,BANKNIFTY,,2025-08-28,2025-08-28,52600.00,PE,BANKNIFTY25AUG52600PE,0.00,0.00,0.00,756.00,0.00,756.00,55676.85,672.65,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66472,,BANKNIFTY,,2025-08-28,2025-08-28,52500.00,PE,BANKNIFTY25AUG52500PE,0.00,0.00,0.00,729.15,0.00,729.15,55676.85,649.30,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66465,,BANKNIFTY,,2025-08-28,2025-08-28,52300.00,PE,BANKNIFTY25AUG52300PE,0.00,0.00,0.00,681.45,0.00,681.45,55676.85,604.40,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,66424,,BANKNIFTY,,2025-08-28,2025-08-28,50900.00,PE,BANKNIFTY25AUG50900PE,0.00,0.00,0.00,409.10,0.00,409.10,55676.85,351.50,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54198,,BANKNIFTY,,2025-07-31,2025-07-31,60900.00,PE,BANKNIFTY25JUL60900PE,0.00,0.00,0.00,5381.75,0.00,5381.75,55676.85,4971.60,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54167,,BANKNIFTY,,2025-07-31,2025-07-31,59800.00,PE,BANKNIFTY25JUL59800PE,0.00,0.00,0.00,4171.05,4171.05,4171.05,55676.85,4073.95,35,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54148,,BANKNIFTY,,2025-07-31,2025-07-31,59300.00,PE,BANKNIFTY25JUL59300PE,0.00,0.00,0.00,3745.05,3745.05,3745.05,55676.85,3691.05,210,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54146,,BANKNIFTY,,2025-07-31,2025-07-31,59200.00,PE,BANKNIFTY25JUL59200PE,0.00,0.00,0.00,4126.70,0.00,4126.70,55676.85,3615.80,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54114,,BANKNIFTY,,2025-07-31,2025-07-31,57900.00,PE,BANKNIFTY25JUL57900PE,0.00,0.00,0.00,2631.35,2631.35,2631.35,55676.85,2702.45,105,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54075,,BANKNIFTY,,2025-07-31,2025-07-31,56300.00,PE,BANKNIFTY25JUL56300PE,1440.00,1440.00,1434.00,1434.00,1434.00,1474.20,55676.85,1767.85,1050,-70,2,4041590.00,2,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54046,,BANKNIFTY,,2025-07-31,2025-07-31,55200.00,PE,BANKNIFTY25JUL55200PE,0.00,0.00,0.00,1039.50,1039.50,1039.50,55676.85,1256.25,1715,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54034,,BANKNIFTY,,2025-07-31,2025-07-31,54600.00,PE,BANKNIFTY25JUL54600PE,803.15,803.15,787.90,787.90,787.90,793.45,55676.85,1022.65,490,0,2,3877686.75,2,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54014,,BANKNIFTY,,2025-07-31,2025-07-31,53900.00,PE,BANKNIFTY25JUL53900PE,580.00,580.00,559.05,567.65,567.65,651.00,55676.85,789.50,1015,805,32,61009579.75,11,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53978,,BANKNIFTY,,2025-07-31,2025-07-31,52700.00,PE,BANKNIFTY25JUL52700PE,0.00,0.00,0.00,425.00,425.00,425.00,55676.85,482.40,2275,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53908,,BANKNIFTY,,2025-07-31,2025-07-31,51600.00,PE,BANKNIFTY25JUL51600PE,0.00,0.00,0.00,308.95,308.95,308.95,55676.85,288.45,140,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53894,,BANKNIFTY,,2025-07-31,2025-07-31,51200.00,PE,BANKNIFTY25JUL51200PE,0.00,0.00,0.00,230.80,230.80,230.80,55676.85,235.45,385,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53888,,BANKNIFTY,,2025-07-31,2025-07-31,51000.00,PE,BANKNIFTY25JUL51000PE,197.95,210.85,162.05,165.85,170.00,197.90,55676.85,165.85,92820,9380,1243,2226725184.25,822,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53886,,BANKNIFTY,,2025-07-31,2025-07-31,50900.00,PE,BANKNIFTY25JUL50900PE,0.00,0.00,0.00,239.80,239.80,239.80,55676.85,201.00,315,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54013,,BANKNIFTY,,2025-07-31,2025-07-31,53900.00,CE,BANKNIFTY25JUL53900CE,0.00,0.00,0.00,3582.55,0.00,3582.55,55676.85,3118.20,0,0,0,0.00,0,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,54001,,BANKNIFTY,,2025-07-31,2025-07-31,53500.00,CE,BANKNIFTY25JUL53500CE,3049.95,3050.00,3049.95,3050.00,3050.00,3113.65,55676.85,3401.55,1015,70,3,5937748.25,3,F1,35,,,,,
2025-06-04,2025-06-04,FO,NSE,IDO,53993,,BANKNIFTY,,2025-07-31,2025-07-31,53400.00,CE,BANKNIFTY25JUL53400CE,0.00,0.00,0.00,3039.45,3039.45,3039.45,55676.85,3473.95,70,0,0,0.00,0,F1,35,,,,,
