TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-29,2024-11-29,FO,NSE,IDO,50376,,BANKNIFTY,,2025-02-26,2025-02-26,52200.00,CE,BANKNIFTY25FEB52200CE,0.00,0.00,0.00,2694.20,0.00,2694.20,52055.60,2501.30,0,0,0,0.00,0,F1,30,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,48156,,BANKNIFTY,,2025-02-26,2025-02-26,52000.00,PE,BANKNIFTY25FEB52000PE,1110.10,1228.85,1057.65,1095.70,1086.90,1115.95,52055.60,1095.70,1290,540,57,90846562.50,46,F1,30,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46691,,BANKNIFTY,,2024-12-24,2024-12-24,52000.00,CE,BANKNIFTY24DEC52000CE,1025.00,1141.00,875.40,1013.75,1002.15,1023.65,52055.60,1013.75,761760,99345,553527,440117046231.00,256307,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,39556,,BANKNIFTY,,2025-01-29,2025-01-29,52000.00,PE,BANKNIFTY25JAN52000PE,954.90,1086.15,905.25,924.45,923.95,954.95,52055.60,924.45,115785,20250,7013,5574076463.25,2986,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,39555,,BANKNIFTY,,2025-01-29,2025-01-29,52000.00,CE,BANKNIFTY25JAN52000CE,1670.00,1739.45,1480.00,1631.90,1621.80,1640.15,52055.60,1631.90,77745,11280,4433,3564308822.25,2188,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,43344,,BANKNIFTY,,2024-12-24,2024-12-24,47600.00,PE,BANKNIFTY24DEC47600PE,61.50,79.90,51.45,53.25,56.80,60.30,52055.60,53.25,24480,-7755,12404,8868660192.00,3906,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,39459,,BANKNIFTY,,2025-01-29,2025-01-29,47600.00,PE,BANKNIFTY25JAN47600PE,0.00,0.00,0.00,426.70,0.00,426.70,52055.60,229.05,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,43343,,BANKNIFTY,,2024-12-24,2024-12-24,47600.00,CE,BANKNIFTY24DEC47600CE,0.00,0.00,0.00,7528.55,0.00,7528.55,52055.60,4729.20,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46879,,BANKNIFTY,,2024-12-24,2024-12-24,55700.00,PE,BANKNIFTY24DEC55700PE,0.00,0.00,0.00,3208.90,3208.90,3208.90,52055.60,3548.15,225,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46877,,BANKNIFTY,,2024-12-24,2024-12-24,55700.00,CE,BANKNIFTY24DEC55700CE,48.90,59.10,36.25,38.95,36.25,50.40,52055.60,38.95,64455,19320,34746,29055049259.25,14104,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,54797,,BANKNIFTY,,2025-06-25,2025-06-25,60000.00,CE,BANKNIFTY25JUN60000CE,0.00,0.00,0.00,3530.40,0.00,3530.40,52055.60,1324.95,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,67081,,BANKNIFTY,,2024-12-24,2024-12-24,60000.00,CE,BANKNIFTY24DEC60000CE,11.10,11.85,9.60,10.10,9.75,11.30,52055.60,10.10,949380,175755,91233,82124284081.50,23480,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,61143,,BANKNIFTY,,2025-03-26,2025-03-26,60000.00,PE,BANKNIFTY25MAR60000PE,0.00,0.00,0.00,9846.00,0.00,9846.00,52055.60,7074.75,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,67082,,BANKNIFTY,,2024-12-24,2024-12-24,60000.00,PE,BANKNIFTY24DEC60000PE,7570.00,7800.00,7550.00,7800.00,7800.00,7603.50,52055.60,7658.90,6930,30,12,12176430.00,9,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,57317,,BANKNIFTY,,2025-02-26,2025-02-26,60000.00,PE,BANKNIFTY25FEB60000PE,0.00,0.00,0.00,6970.25,0.00,6970.25,52055.60,7187.85,0,0,0,0.00,0,F1,30,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,42823,,BANKNIFTY,,2025-01-29,2025-01-29,60000.00,PE,BANKNIFTY25JAN60000PE,7141.90,7141.90,7141.90,7141.90,7141.90,7404.50,52055.60,7341.40,15,15,1,1007128.50,1,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,54798,,BANKNIFTY,,2025-06-25,2025-06-25,60000.00,PE,BANKNIFTY25JUN60000PE,0.00,0.00,0.00,6435.95,0.00,6435.95,52055.60,6827.85,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,42822,,BANKNIFTY,,2025-01-29,2025-01-29,60000.00,CE,BANKNIFTY25JAN60000CE,39.50,39.50,31.30,32.95,31.30,38.70,52055.60,32.95,19080,1230,982,884306316.75,370,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,57316,,BANKNIFTY,,2025-02-26,2025-02-26,60000.00,CE,BANKNIFTY25FEB60000CE,130.00,130.00,100.00,115.00,100.00,354.15,52055.60,115.00,60,60,2,3606900.00,2,F1,30,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,61142,,BANKNIFTY,,2025-03-26,2025-03-26,60000.00,CE,BANKNIFTY25MAR60000CE,0.00,0.00,0.00,190.40,190.40,190.40,52055.60,516.15,45,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,63121,,BANKNIFTY,,2025-09-24,2025-09-24,60000.00,CE,BANKNIFTY25SEP60000CE,0.00,0.00,0.00,3706.05,0.00,3706.05,52055.60,2175.55,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46986,,BANKNIFTY,,2024-12-24,2024-12-24,57300.00,PE,BANKNIFTY24DEC57300PE,0.00,0.00,0.00,3503.35,0.00,3503.35,52055.60,5021.40,0,0,0,0.00,0,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46985,,BANKNIFTY,,2024-12-24,2024-12-24,57300.00,CE,BANKNIFTY24DEC57300CE,24.45,24.45,13.05,14.90,16.95,19.80,52055.60,14.90,32835,13440,21568,18543609613.50,9530,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,39575,,BANKNIFTY,,2025-01-29,2025-01-29,52700.00,CE,BANKNIFTY25JAN52700CE,1268.00,1321.00,1120.95,1216.20,1208.10,1227.20,52055.60,1216.20,5565,780,248,200510442.00,128,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46909,,BANKNIFTY,,2024-12-24,2024-12-24,56300.00,CE,BANKNIFTY24DEC56300CE,35.75,39.75,23.65,25.00,23.70,33.70,52055.60,25.00,51135,20400,21754,18381480972.00,8927,F1,15,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46095,,NIFTY,,2024-12-12,2024-12-12,24150.00,CE,NIFTY24D1224150CE,219.95,313.55,210.50,275.25,280.00,208.40,24131.10,275.25,76600,55000,15268,9321307683.75,5998,F1,25,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,47390,,NIFTY,,2024-12-19,2024-12-19,24150.00,CE,NIFTY24D1924150CE,293.25,389.00,289.60,357.35,359.00,281.95,24131.10,357.35,2050,125,467,286102698.75,216,F1,25,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,53008,,NIFTY,,2024-12-05,2024-12-05,24150.00,CE,NIFTY24D0524150CE,126.75,217.00,119.50,178.10,178.00,119.45,24131.10,178.10,1368550,731650,2428859,1477331333361.25,809227,F1,25,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,47391,,NIFTY,,2024-12-19,2024-12-19,24150.00,PE,NIFTY24D1924150PE,339.90,339.90,220.10,245.80,244.35,339.90,24131.10,245.80,2975,1925,378,230662053.75,137,F1,25,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,57608,,NIFTY,,2025-02-27,2025-02-27,24150.00,PE,NIFTY25FEB24150PE,464.80,464.80,464.80,464.80,464.80,684.40,24131.10,464.80,75,75,1,1846110.00,1,F1,75,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,57607,,NIFTY,,2025-02-27,2025-02-27,24150.00,CE,NIFTY25FEB24150CE,0.00,0.00,0.00,884.10,0.00,884.10,24131.10,1002.40,0,0,0,0.00,0,F1,75,,,,,
2024-11-29,2024-11-29,FO,NSE,IDO,46590,,NIFTY,,2025-01-30,2025-01-30,26150.00,CE,NIFTY25JAN26150CE,50.00,50.00,40.30,41.85,41.35,58.00,24131.10,41.85,1950,350,177,115903867.50,85,F1,25,,,,,
