TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-19,2024-09-19,FO,NSE,IDO,67880,,NIFTY,,2024-09-19,2024-09-19,24800.00,PE,NIFTY2491924800PE,3.45,3.45,0.05,0.10,0.05,9.05,25415.80,25415.80,3689775,-604200,4696748,2912065568406.25,386579,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,67879,,NIFTY,,2024-09-19,2024-09-19,24800.00,CE,NIFTY2491924800CE,685.00,822.00,576.85,609.65,616.85,583.05,25415.80,25415.80,87475,-105125,7056,4489136711.25,3017,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,47244,,NIFTY,,2024-11-28,2024-11-28,24800.00,PE,NIFTY24NOV24800PE,250.00,259.85,212.80,242.00,246.00,277.50,25415.80,242.00,15775,2450,492,307947077.50,159,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,54537,,NIFTY,,2024-09-26,2024-09-26,24800.00,PE,NIFTY24SEP24800PE,40.00,40.00,18.10,25.55,24.40,60.20,25415.80,25.55,3486600,422800,470803,292189103083.75,117939,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,54766,,NIFTY,,2024-10-31,2024-10-31,24800.00,CE,NIFTY24OCT24800CE,999.95,1070.00,916.00,963.55,959.65,906.60,25415.80,963.55,52800,-2675,746,480548176.25,280,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,47239,,NIFTY,,2024-11-28,2024-11-28,24800.00,CE,NIFTY24NOV24800CE,1200.00,1218.60,1118.00,1164.85,1165.00,1086.65,25415.80,1164.85,2325,25,25,16222501.25,18,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,58504,,NIFTY,,2024-10-03,2024-10-03,24800.00,CE,NIFTY24O0324800CE,832.80,860.45,735.10,779.60,791.50,717.60,25415.80,779.60,12325,3450,504,322164898.75,83,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,54767,,NIFTY,,2024-10-31,2024-10-31,24800.00,PE,NIFTY24OCT24800PE,158.00,173.30,125.35,153.55,150.20,192.45,25415.80,153.55,449925,145150,28118,17537529491.25,9559,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,51452,,NIFTY,,2025-12-24,2025-12-24,21000.00,PE,NIFTY25DEC21000PE,0.00,0.00,0.00,255.00,255.00,255.00,25415.80,107.85,10325,0,0,0.00,0,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,54536,,NIFTY,,2024-09-26,2024-09-26,24800.00,CE,NIFTY24SEP24800CE,731.00,860.35,658.10,712.25,733.20,651.25,25415.80,712.25,563975,-13350,7601,4851842628.75,2912,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,47150,,NIFTY,,2024-10-10,2024-10-10,24800.00,CE,NIFTY24O1024800CE,0.00,0.00,0.00,806.90,0.00,806.90,25415.80,850.45,0,0,0,0.00,0,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,48250,,NIFTY,,2024-10-17,2024-10-17,24800.00,CE,NIFTY24O1724800CE,0.00,0.00,0.00,975.45,0.00,975.45,25415.80,924.20,0,0,0,0.00,0,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,56049,,NIFTY,,2024-09-26,2024-09-26,25850.00,PE,NIFTY24SEP25850PE,400.00,447.90,273.65,381.55,373.55,493.95,25415.80,381.55,17025,9325,3916,2564237212.50,1743,F1,25,,,,,
2024-09-19,2024-09-19,FO,NSE,IDO,48488,,NIFTY,,2024-10-17,2024-10-17,25850.00,CE,NIFTY24O1725850CE,0.00,0.00,0.00,388.15,0.00,388.15,25415.80,329.20,0,0,0,0.00,0,F1,25,,,,,
