INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-Apr-2022,0,XX,36650,36699.95,36031,36093.85,36093.85,164078,1489251.12,2085150,400,22-APR-2022,
FUTIDX,BANKNIFTY,26-May-2022,0,XX,36789.1,36789.2,36160,36221.1,36221.1,28002,254961.47,670400,191825,22-APR-2022,
FUTIDX,BANKNIFTY,30-Jun-2022,0,XX,36912.95,36912.95,36285,36341.65,36341.65,2840,25963.62,107725,21500,22-APR-2022,
FUTIDX,NIFTY,28-Apr-2022,0,XX,17225.1,17321,17156.5,17177.75,17177.75,203594,1754111.85,7832250,-694150,22-APR-2022,
FUTIDX,NIFTY,26-May-2022,0,XX,17309,17370.1,17210,17227.1,17227.1,29060,251115.55,2397300,261050,22-APR-2022,
FUTIDX,NIFTY,30-Jun-2022,0,XX,17345.15,17408.95,17250,17269.3,17269.3,5791,50161.96,1423050,98650,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,28900,CE,7151.35,7818.4,7151.35,7604.05,7604.05,9,81.89,175,125,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29000,CE,7020,7020,7011,7017,7017,6,54.02,250,150,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29100,CE,0,0,0,4215.65,6964.4,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29200,CE,0,0,0,4132.15,6864.5,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29300,CE,0,0,0,4049.4,6764.55,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29400,CE,0,0,0,3967.35,6664.65,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29500,CE,0,0,0,6873.9,6564.7,0,0,150,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29600,CE,0,0,0,3805.4,6464.75,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29700,CE,0,0,0,3725.6,6364.85,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29800,CE,0,0,0,3646.6,6264.9,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,29900,CE,0,0,0,3568.35,6164.95,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30000,CE,6600,6600,6023.8,6048.1,6048.1,44,399.35,16225,-500,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30100,CE,0,0,0,3414.35,5965.1,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30200,CE,0,0,0,3338.6,5865.15,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30300,CE,0,0,0,3263.7,5765.25,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30400,CE,0,0,0,4474.85,5665.3,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30500,CE,0,0,0,5917.2,5565.35,0,0,525,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30600,CE,0,0,0,4308.2,5465.45,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30700,CE,0,0,0,4225.9,5365.5,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30800,CE,0,0,0,4144.3,5265.6,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,30900,CE,0,0,0,4557.8,5165.65,0,0,0,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31000,CE,5355,5460,5159,5160.5,5160.5,8,72.65,2600,-175,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31100,CE,0,0,0,4980.4,4965.8,0,0,100,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31200,CE,0,0,0,2882.6,4865.9,0,0,50,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31300,CE,0,0,0,2737,4766,0,0,25,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31400,CE,0,0,0,2671.3,4666.1,0,0,50,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31500,CE,4950,4950,4667.05,4667.05,4667.05,12,109.13,675,-25,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31600,CE,0,0,0,2840.15,4466.3,0,0,75,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31700,CE,0,0,0,6620,4366.45,0,0,50,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31800,CE,0,0,0,2657.9,4266.6,0,0,25,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,31900,CE,0,0,0,2375.15,4166.8,0,0,25,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,32000,CE,4400,4449.3,4022.9,4064.55,4064.55,43,389.71,15800,-375,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,32100,CE,0,0,0,2547.6,3967.25,0,0,75,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,32200,CE,0,0,0,4470,3867.6,0,0,150,0,22-APR-2022,
OPTIDX,BANKNIFTY,28-Apr-2022,32300,CE,0,0,0,5512.5,3767.95,0,0,50,0,22-APR-2022,
