INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,31-Mar-2022,0,XX,36076,36344.4,35655.2,36261.65,36261.65,193455,1742717.15,1746825,-37150,28-FEB-2022,
FUTIDX,BANKNIFTY,28-Apr-2022,0,XX,37125,37125,35811.5,36401.4,36401.4,10625,96151.67,548750,103000,28-FEB-2022,
FUTIDX,BANKNIFTY,26-May-2022,0,XX,36300,36601,35939.75,36512.65,36512.65,5618,51057.21,458550,105650,28-FEB-2022,
FUTIDX,NIFTY,31-Mar-2022,0,XX,16525,16825,16366.85,16794.25,16794.25,310462,2581035.48,11214400,633850,28-FEB-2022,
FUTIDX,NIFTY,28-Apr-2022,0,XX,16573.25,16870.05,16420.15,16848.3,16848.3,22929,191281.12,1677350,396900,28-FEB-2022,
FUTIDX,NIFTY,26-May-2022,0,XX,16745.3,16914.95,16475.7,16901.15,16901.15,11716,98154.92,868200,453100,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,30900,CE,4765,4765,4765,4765,5315.6,1,8.91,25,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31000,CE,4740.8,5217.1,4740.75,5190.15,5190.15,16,143.86,100,100,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31100,CE,0,0,0,4433.7,5115.65,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31200,CE,4867.85,4867.85,4550,4550,5015.7,2,17.95,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31300,CE,0,0,0,4591.15,4915.75,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31400,CE,0,0,0,4512.3,4815.75,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31500,CE,0,0,0,4434.05,4715.8,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31600,CE,3788.5,3788.5,3788.5,3788.5,3788.5,1,8.84,25,25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31700,CE,0,0,0,4279.6,4515.85,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31800,CE,0,0,0,4203.4,4415.9,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,31900,CE,0,0,0,4127.9,4315.95,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32000,CE,4145.75,4200,4040,4040,4215.95,11,99.19,225,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32100,CE,0,0,0,3980.2,4116,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32200,CE,0,0,0,3906.75,4016.05,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32300,CE,0,0,0,5100.85,3916.1,0,0,50,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32400,CE,0,0,0,3761.95,3816.1,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32500,CE,3600,3600,3600,3600,3716.15,2,18.05,200,50,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32600,CE,0,0,0,3620.15,3616.2,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32700,CE,0,0,0,3549,3516.25,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32800,CE,0,0,0,3480.1,3416.3,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,32900,CE,0,0,0,3412,3316.4,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33000,CE,2920,3194.05,2742,3172.65,3172.65,49,442.04,775,600,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33100,CE,0,0,0,3278.15,3116.55,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33200,CE,0,0,0,3212.4,3016.7,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33300,CE,0,0,0,2850.8,2916.9,0,0,25,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33400,CE,0,0,0,2767.4,2817.15,0,0,25,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33500,CE,2300,2729.35,2300,2709.1,2717.5,27,242.35,1275,75,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33600,CE,0,0,0,2957.35,2617.9,0,0,0,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33700,CE,2614.55,2614.55,2500,2500,2518.5,12,108.77,175,150,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33800,CE,2042.45,2337.2,2042.45,2283.45,2419.3,5,45.03,300,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,33900,CE,2365.55,2365.55,2365.55,2365.55,2320.3,1,9.06,25,25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34000,CE,2006.45,2375.05,1855.75,2261.55,2261.55,859,7771.71,14175,-2350,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34100,CE,1918.8,2277.35,1768.85,2277.35,2123.3,13,117.35,400,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34200,CE,1780.25,2127.75,1650,2127.75,2127.75,13,117.13,225,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34300,CE,1680,1680,1660,1660,1928.2,2,17.98,50,0,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34400,CE,1570.2,1760.85,1500,1752.85,1831.6,12,107.96,425,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34500,CE,1579.25,1934.65,1400,1814.4,1814.4,1379,12462.27,7425,625,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34600,CE,1414.95,1774.3,1389.95,1774.3,1774.3,38,343.56,1300,-50,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34700,CE,1394.4,1719.35,1263.8,1672.25,1672.25,147,1327.87,2325,-125,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34800,CE,1354.55,1682.85,1175.6,1572.65,1572.65,304,2749.65,2425,-25,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,34900,CE,1225,1560,1091.85,1480.5,1480.5,181,1639,4050,-675,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,35000,CE,1280.25,1520.8,1001.55,1410.65,1410.65,23938,216806.26,89025,31850,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,35100,CE,1189.05,1436.7,936,1317,1317,1678,15193.79,10500,2625,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,35200,CE,1090.2,1357.9,859.3,1264.9,1264.9,8402,76092.68,25800,-3550,28-FEB-2022,
OPTIDX,BANKNIFTY,03-Mar-2022,35300,CE,1023.45,1284,790.6,1182.6,1182.6,7666,69485.15,21175,400,28-FEB-2022,
