INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTIDX,BANKNIFTY,28-Dec-2023,0,XX,47500.2,47769.95,47368.15,47491.85,47491.85,117715,839691.08,1994775,-35880,11-DEC-2023,
FUTIDX,BANKNIFTY,25-Jan-2024,0,XX,47789.25,48038,47654.25,47773.25,47773.25,10340,74191.86,344535,53250,11-DEC-2023,
FUTIDX,BANKNIFTY,29-Feb-2024,0,XX,48035.9,48319.9,47915.05,48037.5,48037.5,2647,19107.03,68370,4515,11-DEC-2023,
FUTIDX,NIFTY,28-Dec-2023,0,XX,21086.55,21119.4,21032,21084.45,21084.45,78735,829730.04,11620400,-29050,11-DEC-2023,
FUTIDX,NIFTY,25-Jan-2024,0,XX,21197.55,21239,21158,21207.15,21207.15,5380,57031.87,1456950,73700,11-DEC-2023,
FUTIDX,NIFTY,29-Feb-2024,0,XX,21297.05,21343,21266.25,21312.65,21312.65,2849,30356.16,266500,1250,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,37500,CE,0,0,0,6420.2,9828.1,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,38000,CE,0,0,0,5926.55,9328.3,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,38500,CE,0,0,0,5435.3,8828.5,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,39000,CE,0,0,0,4947.95,8328.65,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,39500,CE,0,0,0,4466.7,7828.85,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,40000,CE,0,0,0,6743.8,7329.05,0,0,105,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,40500,CE,0,0,0,3534.4,6829.25,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,40900,CE,0,0,0,3178.2,6429.35,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41000,CE,0,0,0,5800,6329.4,0,0,30,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41100,CE,0,0,0,3004.8,6229.45,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41200,CE,0,0,0,2919.4,6129.5,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41300,CE,0,0,0,2834.9,6029.5,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41400,CE,6047,6047,6000,6000,5929.55,3,21.34,15,-15,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41500,CE,0,0,0,2668.85,5829.6,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41600,CE,0,0,0,2587.35,5729.65,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41700,CE,0,0,0,4903.15,5629.65,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41800,CE,0,0,0,4838.55,5529.7,0,0,15,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,41900,CE,0,0,0,2349.35,5429.75,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42000,CE,0,0,0,4822,5329.8,0,0,60,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42100,CE,5461,5461,5123.2,5157.1,5229.8,4,28.42,30,30,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42200,CE,0,0,0,2123.55,5129.85,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42300,CE,0,0,0,2050,5029.9,0,0,0,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42400,CE,0,0,0,1410,4929.95,0,0,15,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42500,CE,4687.05,5341.05,4687.05,4875,4829.95,5,35.58,735,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42600,CE,0,0,0,3347,4730,0,0,15,0,11-DEC-2023,
OPTIDX,BANKNIFTY,13-Dec-2023,42700,CE,0,0,0,3445,4630.05,0,0,15,0,11-DEC-2023,
