TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-07-21,2025-07-21,FO,NSE,IDO,60122,,BANKNIFTY,,2025-12-24,2025-12-24,49500.00,PE,BANKNIFTY25DEC49500PE,0.00,0.00,0.00,1863.85,0.00,1863.85,56952.75,266.90,0,0,0,0.00,0,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53965,,BANKNIFTY,,2025-07-31,2025-07-31,52300.00,PE,BANKNIFTY25JUL52300PE,8.40,8.45,5.45,5.85,6.25,10.15,56952.75,5.85,6335,-1610,1586,2903517734.25,767,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53927,,BANKNIFTY,,2025-07-31,2025-07-31,51900.00,PE,BANKNIFTY25JUL51900PE,8.55,8.55,4.80,5.30,5.25,8.50,56952.75,5.30,8400,1120,741,1346181425.75,307,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53897,,BANKNIFTY,,2025-07-31,2025-07-31,51300.00,PE,BANKNIFTY25JUL51300PE,6.90,6.90,4.50,4.85,5.10,6.60,56952.75,4.85,7700,910,315,565642080.50,142,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53876,,BANKNIFTY,,2025-07-31,2025-07-31,50700.00,PE,BANKNIFTY25JUL50700PE,6.75,6.90,3.90,4.60,4.05,5.75,56952.75,4.60,3990,-70,188,333638565.75,124,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53818,,BANKNIFTY,,2025-07-31,2025-07-31,49400.00,PE,BANKNIFTY25JUL49400PE,5.60,5.80,2.50,4.40,3.80,4.75,56952.75,4.40,2100,350,67,115854198.25,61,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,53780,,BANKNIFTY,,2025-07-31,2025-07-31,48600.00,PE,BANKNIFTY25JUL48600PE,4.75,4.75,3.05,3.85,3.90,4.75,56952.75,3.85,2905,-350,90,153101691.75,49,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,57758,,BANKNIFTY,,2026-06-30,2026-06-30,61500.00,CE,BANKNIFTY26JUN61500CE,0.00,0.00,0.00,4189.30,0.00,4189.30,56952.75,3664.35,0,0,0,0.00,0,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,57721,,BANKNIFTY,,2026-06-30,2026-06-30,55500.00,CE,BANKNIFTY26JUN55500CE,0.00,0.00,0.00,7247.65,0.00,7247.65,56952.75,6670.25,0,0,0,0.00,0,F1,35,,,,,
2025-07-21,2025-07-21,FO,NSE,IDO,58660,,BANKNIFTY,,2026-03-26,2026-03-26,64500.00,CE,BANKNIFTY26MAR64500CE,0.00,0.00,0.00,1342.40,0.00,1342.40,56952.75,1730.30,0,0,0,0.00,0,F1,35,,,,,
